,iso3,uid,country,pf_number_plants,pf_number_blast_furnace,pf_total_raw_production_capacity,Unnamed: 6,pf_owner,pf_location,status,latitude,longitude,source,accuracy,owner_permid,owner_name,reported_capacity,reported_production_start,owner_source,date_accessed,parent_permid,parent_name,ownership_stake,parent_permid.1,parent_name.1,ownership_stake.1,comment_ownership
1149,KOR,KOR0038,"Korea, Republic of",1.0,,,0.0,SHIN HWA CO,SEOUL,Operating,37.566535,126.9779692,PlantFacts,Approximate,,,,,,,,,,,,,
1150,KOR,KOR0040,"Korea, Republic of",1.0,,,0.0,KOREA ORIENTAL,POHANG,Operating,35.983939,129.381206,PlantFacts,Exact,4298007471,KoSteel Co Ltd,,,http://www.kosteel.co.kr/eng/WeWork/factory1_info.aspx,2020-07-23,4298007471.0,KoSteel Co Ltd,,,,,
1151,KOR,KOR0041,"Korea, Republic of",2.0,,,0.0,HANKUM CO LTD,BUSAN,Operating,35.1795543,129.0756416,PlantFacts,Approximate,,,,,,,,,,,,,
1152,KOR,KOR0042,"Korea, Republic of",2.0,,,0.0,DONG SHIN SPEC. STEEL,SEOUL,Operating,37.566535,126.9779692,PlantFacts,Approximate,,,,,,,,,,,,,
1153,KOR,KOR0043,"Korea, Republic of",7.0,,,0.0,"DAIYANG METAL CO, LTD",ANSAN,Operating,37.3218778,126.8308848,PlantFacts,Approximate,,,,,,,,,,,,,
1154,KOR,KOR0044,"Korea, Republic of",4.0,,800.0,0.0,KOREA STEEL SHAPED CO (KOSCO),"CHILSEO PLANT, BUSAN",Operating,35.367327,128.487829,PlantFacts,Exact,4295881842,Korea Steel Shapes Co Ltd,,,http://www.ekosco.co.kr/english/about4.html,2020-07-23,4295881842.0,Korea Steel Shapes Co Ltd,,,,,
1155,KOR,KOR0045,"Korea, Republic of",,,,0.0,,,Operating,35.530353,129.389985,https://www.hyundai-steel.com/en/aboutus/corporateoverview/locations.hds,Exact,4295881064,Hyundai Steel Co,,,https://www.hyundai-steel.com/en/aboutus/corporateoverview/locations.hds,2020-07-23,4295881548.0,Hyundai Motor Co,,,,,
1156,KOR,KOR0046,"Korea, Republic of",,,,0.0,,,Operating,36.672083,126.756799,https://www.hyundai-steel.com/en/aboutus/corporateoverview/locations.hds,Exact,4295881064,Hyundai Steel Co,,,https://www.hyundai-steel.com/en/aboutus/corporateoverview/locations.hds,2020-07-23,4295881548.0,Hyundai Motor Co,,,,,
1157,KOR,KOR0047,"Korea, Republic of",,,,0.0,,,Operating,35.14384,128.978854,http://www.ekosco.co.kr/english/about4.html,Exact,4295881842,Korea Steel Shapes Co Ltd,,,http://www.ekosco.co.kr/english/about4.html,2020-07-23,4295881842.0,Korea Steel Shapes Co Ltd,,,,,
1158,KOR,KOR0048,"Korea, Republic of",,,,0.0,,,Operating,35.095462,128.862714,http://www.ekosco.co.kr/english/about4.html,Exact,4295881842,Korea Steel Shapes Co Ltd,,,http://www.ekosco.co.kr/english/about4.html,2020-07-23,4295881842.0,Korea Steel Shapes Co Ltd,,,,,
1159,KOR,KOR0049,"Korea, Republic of",,,,0.0,,,Operating,35.618097,128.439137,http://www.seahbesteel.co.kr/eng/company/contact_cng.jsp,Exact,4295881458,SeAH Besteel Corp,,,http://www.seahbesteel.co.kr/eng/company/contact_cng.jsp,2020-07-23,4295881998.0,SeAH Holdings Corp,,,,,
1160,KOR,KOR0050,"Korea, Republic of",,,,0.0,,,Operating,37.013446,127.944619,http://www.seahsp.co.kr/eng/company/contact_chungju.jsp,Exact,5000043283,SeAH Special Steel Co Ltd,,,http://www.seahsp.co.kr/eng/company/contact_chungju.jsp,2020-07-23,4295881998.0,SeAH Holdings Corp,,,,,
1161,KOR,KOR0051,"Korea, Republic of",,,,0.0,,,Operating,37.008615,127.935935,http://www.seahsp.co.kr/eng/company/contact_chungju.jsp,Exact,5000043283,SeAH Special Steel Co Ltd,,,http://www.seahsp.co.kr/eng/company/contact_chungju.jsp,2020-07-23,4295881998.0,SeAH Holdings Corp,,,,,
1162,KOR,KOR0052,"Korea, Republic of",,,,0.0,,,Operating,34.897058,127.590746,http://www.seahsteel.co.kr/eng/company/contact_in_04.jsp,Exact,4295881166,SeAH Steel Holdings Corp,0.24,,http://www.seahsteel.co.kr/eng/company/contact_in_04.jsp,2020-07-23,4295881998.0,SeAH Holdings Corp,,,,,
1163,KOR,KOR0053,"Korea, Republic of",,,,0.0,,,Operating,35.991176,129.375791,http://www.seahsteel.co.kr/eng/company/contact_in_02.jsp,Exact,4295881166,SeAH Steel Holdings Corp,1.2,,http://www.seahsteel.co.kr/eng/company/contact_in_02.jsp,2020-07-23,4295881998.0,SeAH Holdings Corp,,,,,
1164,KWT,KWT0001,Kuwait,4.0,,780.0,0.0,UNITED STEEL INDUSTRIAL CO (KWTSTEEL),SHUAIBA INDUSTRIAL AREA,Operating,28.998537,48.133985,PlantFacts,Exact,,,,,,,,,,,,,
1165,KWT,KWT0002,Kuwait,1.0,,,0.0,KUWAIT REINFORCED STEEL MG.,KUWAIT,Operating,29.375859,47.9774052,PlantFacts,Approximate,,,,,,,,,,,,,
1166,LVA,LVA0001,Latvia,7.0,,900.0,0.0,LIEPAJAS METALURGS,LIEPAJA ,Operating,56.526706,21.028033,PlantFacts,Exact,,Intersteel Latvija SIA,,,http://www.intersteel.lv/contacts.php?lang=en,2020-05-15,,Intersteel Latvija SIA,,,,,
1167,LBY,LBY0001,Libyan Arab Jamahiriya,23.0,,3250.0,1.0,LISCO,MISURATA,Operating,32.334982,15.217708,PlantFacts,Exact,,,,,,,,,,,,,
1168,LUX,LUX0001,Luxembourg,5.0,,1000.0,0.0,ARCELORMITTAL  BELVAL & DIFFERDANGE S.A.,ESCH-SUR-ALZETTE,Operating,49.500328,5.957086,PlantFacts,Exact,5000073334,ArcelorMittal Belval & Differdange SA,,,https://luxembourg.arcelormittal.com/site/belval/language/EN,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1169,LUX,LUX0002,Luxembourg,4.0,,,0.0,ARCELORMITTAL DUDELANGE S.A.,DUDELANGE,Operating,49.502367,6.082857,PlantFacts,Exact,5074124421,Liberty Liege Dudelange,,,http://www.libertyhousegroup.com/our-businesses/liberty-steel/liberty-liege-dudelange/,2020-05-15,5057811578.0,Gfg Alliance Ltd,,,,,
1170,LUX,LUX0004,Luxembourg,5.0,,1250.0,1.0,ARCELORMITTAL  BELVAL & DIFFERDANGE S.A.,DIFFERDANGE,Operating,49.527035,5.89782,PlantFacts,Exact,5000073334,ArcelorMittal Belval & Differdange SA,,,https://luxembourg.arcelormittal.com/site/differdange/language/EN,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1171,LUX,LUX0005,Luxembourg,1.0,,,0.0,ARCELORMITTAL RODANGE & SCHIFFLANGE S.A.,RODANGE,Operating,49.551668,5.835525,PlantFacts,Exact,4295883049,ArcelorMittal Rodange & Schifflange S.A.,0.35,1872.0,https://luxembourg.arcelormittal.com/site/rodange/language/EN,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1172,LUX,LUX0006,Luxembourg,,,,0.0,ArcelorMittal Dommeldange SARL,Rue de la Cimenterie,Operating,49.639001,6.134253,https://luxembourg.arcelormittal.com/site/85/language/EN,Exact,5050653605,ArcelorMittal Dommeldange SARL,,,https://luxembourg.arcelormittal.com/site/85/language/EN,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1173,LUX,LUX0007,Luxembourg,1.0,,,0.0,ARCELOR BISSEN S.A.,BISSEN,Operating,49.785368,6.051096,PlantFacts,Exact,4296206203,ArcelorMittal Bissen & Bettembourg SA,0.2,,https://luxembourg.arcelormittal.com/site/63/language/EN,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1174,LUX,LUX0008,Luxembourg,,,,0.0,ArcelorMittal Schifflange,Schifflange,Operating,49.505718,5.994302,http://www.ares.lu/1_presentation.htm,Exact,4295883049,ArcelorMittal Rodange & Schifflange S.A.,,,http://www.ares.lu/1_presentation.htm,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1175,MKD,MKD0001,"Macedonia, the former Yugoslav Republic of",4.0,,520.0,0.0,MAKSTIL DUFERCO A.D. ,SKOPJE,Operating,42.016228,21.46605,PlantFacts,Exact,,,,,,,,,,,,,
1176,MKD,MKD0003,"Macedonia, the former Yugoslav Republic of",7.0,,,0.0,ARCELORMITTAL SKOPJE,SKOPJE,Operating,42.009235,21.470445,PlantFacts,Exact,5000053442,Arcelormittal Skopje HRM AD Skopje,,,http://arcelormittal.com.mk/en/contact,2020-07-27,5000030092.0,Arcelormittal SA,,,,,
1177,MYS,MYS0001,Malaysia,4.0,,,0.0,BAHRU STAINLESS SHN BHD,"BAHRU, JOHOR ",Operating,1.470859,103.985634,PlantFacts,Exact,5035938549,Bahru Stainless Sdn Bhd,,,https://www.bahrustainless.com/en/contact/contact-us/#map,2020-07-24,4295889546.0,Acerinox SA,,,,,
1178,MYS,MYS0002,Malaysia,6.0,,450.0,0.0,ANTARA STEEL MILLS,"PASIR GUDANG, JOHOR",Operating,1.451512,103.917306,PlantFacts,Exact,5000049880,Antara Steel Mills Sdn Bhd,,,http://www.antarasteel.com.my/internet/aboutUs/about_company.htm,2020-07-24,4295883481.0,Lion Industries Corporation Bhd,,,,,
1179,MYS,MYS0003,Malaysia,2.0,,,0.0,MYCRON STEEL,"SHAH ALAM, SELANGOR",Operating,3.059922,101.485413,PlantFacts,Exact,4295884058,Mycron Steel Bhd,,,https://www.mycronsteel.com/contact-us.php,2020-07-24,4295883161.0,Melewar Industrial Group Bhd,,,,,
1180,MYS,MYS0004,Malaysia,1.0,,,0.0,DAH YUNG STEEL,KUALA LUMPUR,Operating,3.058624,101.673644,PlantFacts,Exact,,,,,,,,,,,,,
1181,MYS,MYS0005,Malaysia,1.0,,,0.0,ANN JOO STEEL BHD,"SHAH ALAM, SELANGOR",Operating,3.042585,101.537011,PlantFacts,Exact,4295883033,Ann Joo Steel Bhd,,,http://www.annjoo.com.my/ann-joo-resources-berhad-its-group-of-companies/,2020-07-24,4295883687.0,Ann Joo Resources Bhd,,,,,
1182,MYS,MYS0006,Malaysia,1.0,,,0.0,POSCO-MALAYSIA,"PULAU INDAH, PORT KLANG",Operating,2.960564,101.327517,PlantFacts,Exact,5000031342,Posco-Malaysia Sdn Bhd,,,https://www.posco-malaysia.com.my/page/116/Contact-Us/,2020-07-24,4295881204.0,POSCO,,,,,
1183,MYS,MYS0007,Malaysia,13.0,,3940.0,1.0,MEGASTEEL,"BANTING, SELANGOR",Operating,2.807183,101.605563,PlantFacts,Exact,4296741801,Megasteel Sdn Bhd,,,http://www.lion.com.my/WebOper/Steel/Megasteel.nsf/Address,2020-07-24,4295883481.0,Lion Industries Corporation Bhd,,,,,
1184,MYS,MYS0008,Malaysia,5.0,,750.0,0.0,AMSTEEL MILLS,"BANTING, SELANGOR",Operating,2.808694,101.596283,PlantFacts,Exact,5000016393,Amsteel Mills Sdn Bhd,,,http://www.amsteel.com.my/Home/About,2020-07-24,4295883481.0,Lion Industries Corporation Bhd,,,,,
1185,MYS,MYS0009,Malaysia,1.0,,,0.0,WALSIN PRECISION TECHNOLOGY ,"KAWASAN, MELAKA",Operating,2.264151,102.28682,PlantFacts,Exact,5074433609,Walsin Precision Technology Sdn Bhd,,,http://www.walsin.com.my/walsin/default.aspx?l=,2020-07-24,5074433609.0,Walsin Precision Technology Sdn Bhd,,,,,
1186,MYS,MYS0010,Malaysia,7.0,,,0.0,CSC STEEL HOLDINGS BHD,"AYER KEROH, MALAKA",Operating,2.245185,102.293522,PlantFacts,Exact,5035429147,CSC Steel Sdn Bhd,,,http://www.cscmalaysia.com/contact.php,2020-07-24,4295884221.0,CSC Steel Holdings Bhd,,,,,
1187,MYS,MYS0011,Malaysia,1.0,,,0.0,PERSTIMA BHD,"PASIR GUDANG, JOHOR",Operating,1.446862,103.917026,PlantFacts,Exact,4295883226,Perusahaan Sadur Timah Malaysia (PERSTIMA) Bhd,,,http://www.perstima.com.my/usr/contact_us.aspx?pgid=45#contact,2020-07-24,4295883226.0,Perusahaan Sadur Timah Malaysia (PERSTIMA) Bhd,,,,,
1188,MYS,MYS0012,Malaysia,1.0,,,0.0,ANSHIN STEEL IND.,"SHAH ALAM, SELANGOR",Operating,3.063284,101.531871,PlantFacts,Exact,,,,,,,,,,,,,
1189,MYS,MYS0013,Malaysia,4.0,,1250.0,1.0,AMSTEEL MILLS,"KLANG, SELANGOR",Operating,3.071664,101.459081,PlantFacts,Exact,5000016393,Amsteel Mills Sdn Bhd,,,http://www.amsteel.com.my/Home/About,2020-07-24,4295883481.0,Lion Industries Corporation Bhd,,,,,
1190,MYS,MYS0014,Malaysia,2.0,,,0.0,NS BLUESCOPE COATED PRODUCTS,"KAPAR, SELANGOR",Operating,3.157802,101.399322,PlantFacts,Exact,5036394366,NS Bluescope Malaysia Sdn Bhd,,,https://www.nsbluescope.com/my/company/our-offices/,2020-07-24,4295858761.0,BlueScope Steel Ltd,,,,,
1191,MYS,MYS0015,Malaysia,2.0,,,0.0,MALAYSIA STEEL WKS.,"PENTALING JAYA, SELANGOR",Operating,3.085282,101.630503,PlantFacts,Exact,4295884031,Malaysia Steel Works (KL) Bhd,,,http://www.masteel.com.my/contact/location-map/,2020-07-24,4295884031.0,Malaysia Steel Works (KL) Bhd,,,,,
1192,MYS,MYS0016,Malaysia,7.0,1.0,2050.0,1.0,ANN JOO STEEL BHD,"PRAI, PENANG",Operating,5.380391,100.377598,PlantFacts,Exact,4295883033,Ann Joo Steel Bhd,,,http://www.annjoo.com.my/ann-joo-resources-berhad-its-group-of-companies/,2020-07-24,4295883687.0,Ann Joo Resources Bhd,,,,,
1193,MYS,MYS0018,Malaysia,4.0,1.0,1230.0,1.0,EASTERN STEEL SDN BHD,"KEMAMAN,TERENGGANU",Operating,4.285062,103.432551,PlantFacts,Exact,5000744992,Eastern Steel Sdn Bhd,,,http://easternsteel.com.my/en/contact.html#gsc.tab=0,2020-07-24,5000564682.0,Beijing Jianlong Heavy Industry Group Co Ltd,,,,,
1194,MYS,MYS0019,Malaysia,1.0,,810.0,0.0,ANTARA STEEL MILLS,"LABUAN, SABAH",Operating,5.253839,115.242717,PlantFacts,Exact,,,,,,,,,,,,,
1195,MYS,MYS0020,Malaysia,1.0,,,0.0,NIPPON E-GALV STEEL,"PRAI, PENANG",Operating,5.338462,100.417582,PlantFacts,Exact,5000631856,Nippon EGalv Steel Sdn Bhd,,,https://www.nipponsteel.com/en/company/bases/,2020-04-08,4295877313.0,Nippon Steel Corp,,,,,
1196,MYS,MYS0021,Malaysia,11.0,,1150.0,1.0,SOUTHERN STEEL BERH.,"PRAI, PENANG",Operating,5.346983,100.406627,PlantFacts,Exact,4295883267,Southern Steel Bhd,,,http://southsteel.com/locations,2020-07-24,4295883267.0,Southern Steel Bhd,,,,,
1197,MYS,MYS0022,Malaysia,11.0,,2560.0,1.0,PERWAJA STEEL,"KEMAMAN, TRENGGANU",Operating,4.26547,103.461346,PlantFacts,Exact,,,,,,,,,,,,,
1198,MYS,MYS0023,Malaysia,3.0,,,0.0,PERWAJA STEEL,"GURUN, KEDAH",Operating,5.778871,100.49907,PlantFacts,Exact,,,,,,,,,,,,,
1199,MYS,MYS0024,Malaysia,2.0,,,0.0,FEDERAL IRON WORKS,"KLANG, SELANGOR",Operating,3.068437,101.474877,PlantFacts,Exact,4296121553,Federal Iron Works Sdn Bhd,,,https://fiw.com.my/contact/contact-us.html,2020-07-24,4296121553.0,Federal Iron Works Sdn Bhd,,,,,
1200,MYS,MYS0025,Malaysia,1.0,,,0.0,MARUICHI STEEL TUBE,SELANGOR,Operating,3.064494,101.538778,PlantFacts,Approximate,,,,,,,,,,,,,
1201,MYS,MYS0026,Malaysia,2.0,,,0.0,STEEL IND. SARAWAK,DEMAK LAUT IND. PARK,Operating,1.5929139,110.4074806,PlantFacts,Approximate,,,,,,,,,,,,,
1202,MYS,MYS0027,Malaysia,2.0,,,0.0,YUNG KONG GALV. IND.,"KUCHING, SARAWAK",Operating,1.565129,110.388895,PlantFacts,Exact,,,,,,,,,,,,,
1203,MYS,MYS0028,Malaysia,1.0,,,0.0,LION PLATE MILLS SDN.BHD.,"KEMAMAN, TRENGGANU",Operating,4.403512,103.248504,PlantFacts,Exact,,,,,,,,,,,,,
1204,MYS,MYS0029,Malaysia,3.0,,370.0,0.0,MALAYSIA STEEL WKS.,"BUKIT RAJA, SELANGOR",Operating,3.077835,101.46448,PlantFacts,Exact,4295884031,Malaysia Steel Works (KL) Bhd,,,http://www.masteel.com.my/contact/location-map/,2020-07-24,4295884031.0,Malaysia Steel Works (KL) Bhd,,,,,
1205,MYS,MYS0030,Malaysia,4.0,,,0.0,YUNG KONG GALV. IND.,"KLANG, SELANGOR",Operating,3.106211,101.397046,PlantFacts,Exact,,,,,,,,,,,,,
1206,MYS,MYS0031,Malaysia,,,,0.0,,,Operating,5.399453,100.382177,http://southsteel.com/locations,Exact,4295883267,Southern Steel Bhd,,,http://southsteel.com/locations,2020-07-24,4295883267.0,Southern Steel Bhd,,,,,
1207,MEX,MEX0001,Mexico,4.0,,1000.0,0.0,GERDAU,SAHAGUN,Operating,19.751077,-98.597461,PlantFacts,Exact,5070763718,Gerdau Corsa SAPI de CV,,,https://www.gerdaucorsa.com.mx/contactanos/nuestras-unidades,2020-07-24,5000004542.0,Gerdau SA,,,,,
1208,MEX,MEX0002,Mexico,4.0,,500.0,0.0,GERDAU CORSA (ex SIDERTUL),TUTITLAN,Operating,19.630355,-99.180315,PlantFacts,Exact,5070763718,Gerdau Corsa SAPI de CV,,,https://www.gerdaucorsa.com.mx/contactanos/nuestras-unidades,2020-07-24,5000004542.0,Gerdau SA,,,,,
1209,MEX,MEX0003,Mexico,26.0,2.0,7250.0,1.0,ALTOS HORNOS DE MEXICO,"MONCLOVA-I, COAHUILA",Operating,26.880009,-101.416574,PlantFacts,Exact,4295884289,Altos Hornos de Mexico SAB de CV,,,https://www.ahmsa.com/en/about-ahmsa/location/installations.html,2020-07-24,4296535922.0,Grupo Acerero del Norte SA de CV,,,,,
1210,MEX,MEX0004,Mexico,3.0,,150.0,0.0,GERDAU CORSA ,TLALNEPANTLA,Operating,19.520648,-99.122893,PlantFacts,Exact,5070763718,Gerdau Corsa SAPI de CV,,,https://www.gerdaucorsa.com.mx/contactanos/nuestras-unidades,2020-07-24,5000004542.0,Gerdau SA,,,,,
1211,MEX,MEX0005,Mexico,4.0,,520.0,0.0,SIMEC INTERN. SA DE CV,"APIZACO-I, TLAXCALA",Operating,19.395628,-98.088777,PlantFacts,Exact,4295884304,Grupo Simec SAB de CV,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
1212,MEX,MEX0006,Mexico,7.0,,1420.0,1.0,TERNIUM MEXICO,"PUEBLA WORKS, PUEBLA",Operating,19.170082,-98.317066,PlantFacts,Exact,4295884332,Ternium Mexico SA de CV,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
1213,MEX,MEX0007,Mexico,,,,0.0,,,Operating,19.072136,-98.29058,https://www.gsimec.com.mx/locations.php,Exact,4295884304,Grupo Simec SAB de CV,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
1214,MEX,MEX0008,Mexico,6.0,,1200.0,1.0,TALLERES Y ACEROS SA,"ORIZABA, VERACRUZ",Operating,18.868853,-97.046133,PlantFacts,Exact,4297231539,Talleres Y Aceros SA de CV,,,http://talleresyaceros.com.mx/contacto/,2020-07-24,4297231539.0,Talleres Y Aceros SA de CV,,,,,
1215,MEX,MEX0009,Mexico,16.0,,11920.0,1.0,ARCELORMITTAL LAZ. CARDENAS,"LAZARO-CARDENAS II, MICHOACAN",Operating,17.930884,-102.203479,PlantFacts,Exact,5000020014,Arcelormittal Lazaro Cardenas SA de CV,,,https://mexico.arcelormittal.com/nuestras-operaciones/aceros-largos?sc_lang=es,2020-04-08,5000030092.0,Arcelormittal SA,,,,,
1216,MEX,MEX0011,Mexico,11.0,,2200.0,1.0,DEACERO SA,CELAYA,Operating,20.521946,-100.924697,PlantFacts,Exact,5000029647,Deacero SA de CV,,,https://www.deacero.com/acerca-de/historia,2020-07-24,5000029647.0,Deacero SA de CV,,,,,
1217,MEX,MEX0013,Mexico,,,,0.0,,,Operating,20.640579,-103.354578,https://www.ternium.com/en/contact-us#our-offices,Exact,4295884332,Ternium Mexico SA de CV,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
1218,MEX,MEX0014,Mexico,3.0,,530.0,0.0,TERNIUM MEXICO,"APODACA, NUEVO LEON",Operating,25.76943,-100.193052,PlantFacts,Exact,4295884332,Ternium Mexico SA de CV,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
1219,MEX,MEX0015,Mexico,11.0,,,0.0,OUTOKUMPU MEXINOX,SAN-LUIS-POTOSI,Operating,22.0923,-100.888794,PlantFacts,Exact,5068474903,Outokumpu Mexinox SA de CV,,,https://www.outokumpu.com/locations/sanluispotosi,2020-03-04,4295866315.0,Outokumpu Oyj,,,,,
1220,MEX,MEX0016,Mexico,2.0,,,0.0,POSCO-MEXICO,"ALTAMIRA, TAMAULIPAS",Operating,22.483619,-97.898109,PlantFacts,Exact,,,,,,,,,,,,,
1221,MEX,MEX0017,Mexico,5.0,,600.0,0.0,DEACERO SA,SALTILLO,Operating,25.510249,-100.96337,PlantFacts,Exact,5000029647,Deacero SA de CV,,,https://www.deacero.com/acerca-de/historia,2020-07-24,5000029647.0,Deacero SA de CV,,,,,
1222,MEX,MEX0018,Mexico,4.0,,1500.0,1.0,DEACERO SA,RAMOS ARIZPE,Operating,25.599224,-100.923877,PlantFacts,Exact,5000029647,Deacero SA de CV,,,https://www.deacero.com/acerca-de/historia,2020-07-24,5000029647.0,Deacero SA de CV,,,,,
1223,MEX,MEX0019,Mexico,7.0,,,0.0,TERNIUM MEXICO,"CHURUBUSCO MONTERREY, NL",Operating,25.697598,-100.272827,PlantFacts,Exact,4295884332,Ternium Mexico SA de CV,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
1224,MEX,MEX0020,Mexico,26.0,,4060.0,1.0,TERNIUM MEXICO,"SAN NICOLAS DE LOS GARZA, NL",Operating,25.720874,-100.302257,PlantFacts,Exact,4295884332,Ternium Mexico SA de CV,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
1225,MEX,MEX0021,Mexico,1.0,,1800.0,1.0,TERNIUM MEXICO,"CUAUHTEMOC, COLIMA",Operating,25.729034,-100.305034,PlantFacts,Exact,4295884332,Ternium Mexico SA de CV,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
1226,MEX,MEX0022,Mexico,2.0,,,0.0,TERNIUM MEXICO,"PESQUERIA MONTERREY, NL",Operating,25.743837,-99.965278,PlantFacts,Exact,4295884332,Ternium Mexico SA de CV,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
1227,MEX,MEX0023,Mexico,6.0,,350.0,0.0,SIMEC INTERN. SA DE CV,GUADALAJARA,Operating,20.636801,-103.340059,PlantFacts,Exact,4295884304,Grupo Simec SAB de CV,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
1228,MEX,MEX0024,Mexico,1.0,,,0.0,SERVIACERO WORTHINGTON,MONTERREY,Operating,25.81187,-100.399922,PlantFacts,Exact,,,,,,,,,,,,,
1229,MEX,MEX0025,Mexico,2.0,,,0.0,GALVASID,"APODACA, NUEVO-LEON",Operating,25.763266,-100.200082,PlantFacts,Exact,5065361993,Galvasid SA De CV,,,https://galvasid.com/contacto/,2020-07-24,5065361993.0,Galvasid SA De CV,,,,,
1230,MEX,MEX0026,Mexico,1.0,,,0.0,TERNIUM MEXICO,"MONCLOVA, COAHUILA",Operating,26.881771,-101.426601,PlantFacts,Exact,4295884332,Ternium Mexico SA de CV,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
1231,MEX,MEX0027,Mexico,6.0,,,0.0,TERNIUM MEXICO,"MONTERRY, NL",Operating,25.870209,-100.226424,PlantFacts,Exact,4295884332,Ternium Mexico SA de CV,,,https://www.ternium.com/en/contact-us#our-offices,2020-04-30,4295856130.0,Ternium SA,,,,,
1232,MEX,MEX0028,Mexico,17.0,1.0,9350.0,1.0,ALTOS HORNOS DE MEXICO,"MONCLOVA-II, COAHUILA",Operating,26.889512,-101.458171,PlantFacts,Exact,4295884289,Altos Hornos de Mexico SAB de CV,,,https://www.ahmsa.com/en/about-ahmsa/location/installations.html,2020-07-24,4296535922.0,Grupo Acerero del Norte SA de CV,,,,,
1233,MEX,MEX0030,Mexico,4.0,,350.0,0.0,SIMEC INTERN. SA DE CV,"MEXICALI, BC",Operating,32.513024,-115.350557,PlantFacts,Exact,4295884304,Grupo Simec SAB de CV,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
1234,MEX,MEX0031,Mexico,4.0,,400.0,0.0,SIMEC INTERN. SA DE CV,SAN-LUIS-POTOSI,Operating,22.10319,-100.91885,PlantFacts,Exact,4295884304,Grupo Simec SAB de CV,,,https://www.gsimec.com.mx/locations.php,2020-04-30,4295884304.0,Grupo Simec SAB de CV,,,,,
1235,MEX,MEX0033,Mexico,1.0,,,0.0,TENIGAL ,"PESQUERIA, NUEVO LEON",Operating,25.7917265,-100.0485536,PlantFacts,Approximate,,,,,,,,,,,,,
1236,MEX,MEX0034,Mexico,3.0,,,0.0,SIMEC INTERN. SA DE CV,TLALNEPANTLA,Operating,19.5345279,-99.1907364,PlantFacts,Approximate,,,,,,,,,,,,,
1237,MEX,MEX0036,Mexico,4.0,,400.0,0.0,SIMEC INTERN. SA DE CV,"RIO BRAVO-MATAMOROS, TAMAULIPAS",Operating,25.8901627,-97.5381661,PlantFacts,Approximate,,,,,,,,,,,,,
1238,MEX,MEX0037,Mexico,4.0,,1250.0,1.0,TENARIS TAMSA,VERACRUZ,Operating,19.177385,-96.234435,PlantFacts,Exact,4295884494,Tubos de Acero de Mexico SA,,,https://www.tenaris.com/en/contact/tenaris-around-the-world/,2020-05-15,4295883040.0,Tenaris SA,,,,,
1239,MEX,MEX0038,Mexico,1.0,,,0.0,SIBASA ,"VILLAGRAN, GUANAJUATO",Operating,20.5134143,-100.9948315,PlantFacts,Approximate,,,,,,,,,,,,,
1240,MEX,MEX0039,Mexico,1.0,,,0.0,ACEROS NACIONALES SA,TLALNEPANTLA,Operating,19.5345279,-99.1907364,PlantFacts,Approximate,,,,,,,,,,,,,
1241,MEX,MEX0040,Mexico,2.0,,,0.0,ACEROS DE YUCATAN SA,"MERIDA, YUCATAN",Operating,20.9673702,-89.5925857,PlantFacts,Approximate,,,,,,,,,,,,,
1242,MDA,MDA0001,"Moldova, Republic of",5.0,,1000.0,0.0,MOLDOVA I&ST WORKS,RYBNITSA,Operating,47.777427,29.023662,PlantFacts,Approximate,,,,,,,,,,,,,
1243,MNG,MNG0001,Mongolia,4.0,,114.0,0.0,DARHAN STEEL,DARHAN,Operating,49.41855,105.958784,PlantFacts,Exact,,,,,,,,,,,,,
