iso3,uid,country,plant_type,gcd_plant_name,gcd_company_name,gcd_location,status,latitude,longitude,source,accuracy,permid,company_name,reported_capacity,reported_online_modernisation,owner_source,date_accessed,parent_permid,parent_name,desc,num_kilns_1,kiln_type_1,num_kilns_2,kiln_type_2,capacity,capacity_unit,contact,tel,fax
CHN,CHN0745,China,Integrated,Weihui Cement,Tianrui Group,"Tiexi Industrial Zone, Weihui, Xinxiang, Henan",Operating,35.433052,114.03766399999999,GCD,Exact,5000528719.0,Weihui Tianrui Cement Co Ltd,,,http://www.tianruigroup.cn/group.html#/newsDetail/143/1508,2020-03-27,5037054946.0,China Tianrui Group Cement Co Ltd,2 Dry - 3.28Mt/yr,2.0,DRY,,,3.28,Mt/yr,,+86-373-4415301,+86-373-4415301
CHN,CHN0746,China,Integrated,Xiao County Cement,Tianrui Group,"Xiao County Economic Technical Development Area, Baitu, Suzhou, Anhui",Operating,34.13172,117.018244,GCD,Exact,5037078598.0,Tianrui Group Xiaoxian Cement Co Ltd,,,http://www.tianruigroup.cn/group.html#/newsDetail/143/1275,2020-03-27,5037054946.0,China Tianrui Group Cement Co Ltd,1 Dry - 1.4Mt/yr,1.0,DRY,,,1.4,Mt/yr,,+86-557-5982777,+86-557-5982777
CHN,CHN0756,China,Integrated,,Weihui Chunjiang Cement,"Tangzhuang, Weihui, Xinxiang, Henan",Operating,35.445524,114.025604,GCD,Exact,,,,,,,,,2 Dry - 2.65Mt/yr,2.0,DRY,,,2.65,Mt/yr,,+86-373-3983888,+86-373-3983888
CHN,CHN0759,China,Integrated,Qianfeng Cement Subsidiary,Wuhai Huanghe Industrial and Trading Group,"No.32 Qianlishan Street, Haibowan, Wuhai, Inner Mongolia",Operating,39.616455,106.90413899999999,GCD,Exact,,,,,,,,,2 Dry - 0.78Mt/yr,2.0,DRY,,,0.78,Mt/yr,,+86-473-2661913,+86-473-2662123
CHN,CHN0760,China,Grinding,Wuhan Yadong Slag Plant,Wuhan Yadong Cement (Asia Cement),"Cihui Avenue, Dongxihu, Wuhan, Hubei",Operating,30.602159999999998,114.138749,GCD,Exact,,Wuhan Ya Dong Cement Co Ltd,2.3,2001.0,http://www.achc.com.cn/en/About/Subsidiary_Detail.aspx?ID=31,2020-02-12,4295891026.0,Asia Cement Corp,0.6Mt/yr,,,,,0.6,Mt/yr,,,
CHN,CHN0762,China,Integrated,,Wuhu Hualong Cement,"Digang, Fanchang, Wuhu, Anhui",Operating,31.133297,118.015041,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-553-7353041,+86-553-7352831
CHN,CHN0763,China,Integrated,,Wuhu Ruixin Cement,"Quejiang, Digang, Fanchangy, Wuhu, Anhui",Operating,31.147839,118.00763300000001,GCD,Exact,,,,,,,,,2 Dry - 1Mt/yr,2.0,DRY,,,1.0,Mt/yr,,+86-553-7365078,+86-553-7352990
CHN,CHN0776,China,Grinding,Yangzhou Yadong Plant,Yangzhou Yadong Cement (Asia Cement),"7 Gudu Road, Bali, Yangzhou, Jiangsu",Operating,32.268448,119.41129099999999,GCD,Exact,,Yangzhou Ya Dong Cement Co Ltd,3.0,,http://www.achc.com.cn/en/About/Subsidiary_Detail.aspx?ID=28,2020-02-12,4295891026.0,Asia Cement Corp,2.7Mt/yr,,,,,2.7,Mt/yr,,Tel: +88 514 87529000,Fax: +88 51487529200
CHN,CHN0780,China,Grinding,Tumen Plant,Yatai Group,"1 Building Material Park, Chanan, Tumen",Operating,43.021965,129.670273,GCD,Exact,5035938925.0,Yatai Group Tumen Cement Co Ltd,,,http://en.yatai.com/ABOUTUS/Structure/,2020-02-15,4295863747.0,Jilin Yatai Group Co Ltd,1.2Mt/yr,,,,,1.2,Mt/yr,,Tel: +86 433 3657736,Fax: +86 433 3657736
CHN,CHN0781,China,Grinding,Anda Plant,Yatai Group Anda Cement,"1 Tiexi Longhua Street, Anda, Suihua, Heilongjiang",Operating,46.396969,125.285752,GCD,Exact,5035938991.0,Yatai Group Anda Cement Co Ltd,,,http://en.yatai.com/ABOUTUS/Structure/,2020-02-15,4295863747.0,Jilin Yatai Group Co Ltd,1.5Mt/yr,,,,,1.5,Mt/yr,,Tel: +86 455 7562866,Fax: +86 455 7555366
CHN,CHN0782,China,Grinding,Diaobingshan Plant,Yatai Group Cement,"Niangniangmiao, Xiaoming, Dioabingshan, Liaoning",Operating,42.453949,123.598077,GCD,Exact,5035172838.0,Yatai Group Diaobingshan Cement Co Ltd,,,http://en.yatai.com/ABOUTUS/Structure/,2020-02-15,4295863747.0,Jilin Yatai Group Co Ltd,1Mt/yr,,,,,1.0,Mt/yr,,Tel: +86 24 76852263,Fax:+86 24 76852263
CHN,CHN0793,China,Integrated,,Yongxing Cement,"Yongxing, Jingshan, Jingmen, Hubei",Operating,30.954477,113.181545,GCD,Exact,,,,,,,,,3 Dry - 3.20Mt/yr,3.0,DRY,,,3.2,Mt/yr,,+86-724- 7573998,+86-724- 7573998
CHN,CHN0805,China,Integrated,,Yunnan Xuanfeng Cement,"Xinwen, Xuanwei, Qujing, Yunnan",Operating,26.188782999999997,104.126264,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-874-7250033,+86-874-7250033
CHN,CHN0807,China,Integrated,,Yunnan Yongbao Cement,"Qina, Yongsheng, Lijiang, Yunnan",Operating,26.348064,100.634499,GCD,Exact,,,,,,,,,4 Dry - 1.56Mt/yr,4.0,DRY,,,1.56,Mt/yr,,+86-888-6843674,+86-888-6843618
CHN,CHN0811,China,Integrated,,Yunnan Zhuangshan Industrial,"Luofeng Road, Kaihua, Wenshan, Wenshan, Yunnan",Operating,23.360661,104.218378,GCD,Exact,,,,,,,,,2 Dry - 1.20Mt/yr,2.0,DRY,,,1.2,Mt/yr,,+86-876-2180446,+86-876-2180446
CHN,CHN0815,China,Integrated,,Zaozhuang Cement (Votorantim),"Fucheng, Shanting, Zaozhuang, Shandong",Operating,34.977981,117.47917199999999,GCD,Exact,,,,,,,,,1 Dry - 1.56Mt/yr,1.0,DRY,,,1.56,Mt/yr,,+86-632-7909696,+86-632-7909696
CHN,CHN0819,China,Integrated,Zhejiang Yunshi Cement,Zhaoshan Xinxing Group,"Yangjiawu, Yingdianjie, Zhuji, Shaoxing, Zhejiang",Operating,29.840774,120.157322,GCD,Exact,,,,,,,,,1 Dry - 0.78Mt/yr,1.0,DRY,,,0.78,Mt/yr,,+86-575-87087238,+86-575-87087278
CHN,CHN0822,China,Integrated,Xingguo Ganxing Cement,Zhejiang Baohuashan Group,"Meijiao, Meijiao, Xingguo, Ganzhou, Jiangxi",Operating,26.398324,115.772449,GCD,Exact,,,,,,,,,2 Dry - 2.03Mt/yr,2.0,DRY,,,2.03,Mt/yr,,+86-797-5237133,+86-797-5237012
CHN,CHN0827,China,Integrated,,Zhejiang Honghuo Group Zhejiang Jiangshan Huqiu Cement,"No.16 Shilipai Hecun, Jiangshan, Quzhou, Zhejiang",Operating,28.688992,118.549415,GCD,Exact,,,,,,,,,3 Dry - 5Mt/yr,3.0,DRY,,,5.0,Mt/yr,,+86-570-4553038,+86-570-4553038
CHN,CHN0828,China,Integrated,,Zhejiang Honghuo Group Fujian Honghuo Cement,"Songxi, Qingliu, Sanming, Fujian",Operating,26.285565000000002,116.93531599999999,GCD,Exact,,,,,,,,,1 Dry - 1.56Mt/yr,1.0,DRY,,,1.56,Mt/yr,,+86-598-8700117,+86-598-8700177
CHN,CHN0829,China,Integrated,Cement,Zhejiang Hongshi Cement,"Bajing, Gaoan, Jiangxi",Operating,28.152583,115.50536699999999,GCD,Exact,,"Gaoan Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,2 Dry - 3.12Mt/yr,2.0,DRY,,,3.12,Mt/yr,,Jiangxi Gaoan Hongshi +86-795-5489828,+86-795-5489853
CHN,CHN0830,China,Integrated,,Zhejiang Hongshi Cement,"Datang, Sihai, Linshui, Guang’an, Sichuan",Operating,30.188933000000002,106.826575,GCD,Exact,,"Linshui Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,1 Dry - 1.25Mt/yr,1.0,DRY,,,1.25,Mt/yr,,+86-826-3266001,+86-826-3266002
CHN,CHN0831,China,Integrated,Cement,Zhejiang Hongshi Cement,"Shuangnian, Wudu, Jiangyou, Sichuan",Operating,31.867406,104.760639,GCD,Exact,,"Jiangyou Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,1 Dry - 1.25Mt/yr,1.0,DRY,,,1.25,Mt/yr,,Sichuan Jiangyou Hongshi +86-816-3872288,+86-816-3872288
CHN,CHN0832,China,Integrated,Cement,Zhejiang Hongshi Cement,"Suilin, Xiyuan, Zhangping, Longyan, Fujian",Operating,25.354875,117.37374799999999,GCD,Exact,,"Zhangping Red Lion Cement Co., Ltd. ",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,2 Dry - 3.12Mt/yr,2.0,DRY,,,3.12,Mt/yr,,Fujian Zhangping Hongshi +86-597-5296789,+86-597-5296777
CHN,CHN0833,China,Integrated,Cement,Zhejiang Hongshi Cement,"Xianjue, Beigucheng, Yiliang y, Kunming, Yunnan",Operating,24.998691,103.215129,GCD,Exact,,"Yiliang Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,1 Dry - 1.25Mt/yr,1.0,DRY,,,1.25,Mt/yr,,Yunnan Yiliang Hongshi +86-871-7517559,+86-871-7517568
CHN,CHN0834,China,Integrated,Cement,Zhejiang Hongshi Cement,"Xiaohua, Dahua, Datian, Sanming, Fujian",Operating,25.776757,117.71392800000001,GCD,Exact,,"Datian Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,1 Dry - 1.56Mt/yr,1.0,DRY,,,1.56,Mt/yr,,Fujian Datian Hongshi +86-598-73896518,+86-598-7396799
CHN,CHN0835,China,Integrated,Building Materials,Zhejiang Hongshi Cement,"Xiazhai, Hengshan, Longyou, Quzhou, Zhejiang",Operating,29.187948,119.16273600000001,GCD,Exact,,"Zhejiang Qinglongshan Building Material Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,2 Dry - 1.25Mt/yr,2.0,DRY,,,1.25,Mt/yr,,Zhejiang Qinglongshan +86-570-7047098,+86-570-7047568
CHN,CHN0836,China,Integrated,Cement,Zhejiang Hongshi Cement,"Yanhou, Gujiao, Longli, Qiannan, Guizhou",Operating,26.53952,106.892016,GCD,Exact,,"Longli Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,1 Dry - 1.56Mt/yr,1.0,DRY,,,1.56,Mt/yr,,Guizhou Longli Hongshi +86-854-5730868,+86-854-5730538
CHN,CHN0839,China,Integrated,,Zhejiang Liudongshan Cement,"Yangqingqiao, Lingdong, Lanxi, Jinhua, Zhejiang",Operating,29.186591999999997,119.518273,GCD,Exact,,,,,,,,,1 Dry - 0.62Mt/yr,1.0,DRY,,,0.62,Mt/yr,,+86-579-8253501,+86-579-8253018
CHN,CHN0841,China,Integrated,Cement,Zhejiang Qianchao Holding Group,"Bangkan, Xukou, Fuyang, Hangzhou, Zhejiang",Operating,29.993451,119.67674099999999,GCD,Exact,,,,,,,,,1 Dry - 0.94Mt/yr,1.0,DRY,,,0.94,Mt/yr,,Hangzhou Fuyang Qianchao +86-571-63281008,+86-571-63281008
CHN,CHN0843,China,Integrated,,Zhejiang Qijia Cement,"Shendang, Haiyan, Jiaxing, Zhejiang",Operating,30.608139,120.818497,GCD,Exact,,,,,,,,,2 Dry - 1.50Mt/yr,2.0,DRY,,,1.5,Mt/yr,,+86-573-86765510,+86-573-86765522
CHN,CHN0851,China,Integrated,,Zhengmei Group Longli Cement,"No.1 Xiangshan Road, Xinmi, Henan",Operating,34.523003,113.41756699999999,GCD,Exact,,,,,,,,,1 Dry - 1.4Mt/yr,1.0,DRY,,,1.4,Mt/yr,,+86-371-69789999,+86-371-69789999
CHN,CHN0855,China,Integrated,,Zibo Duoshan Cement,"Bianhe Industrial Park, Zibo, Shandong",Operating,36.701865000000005,118.217128,GCD,Exact,,,,,,,,,2 Dry - 1Mt/yr,2.0,DRY,,,1.0,Mt/yr,,+86-533-7450139,+86-533-7450001
CHN,CHN0856,China,Integrated,Shandong Donghua Cement,Zibo Mineral Industrial Group Corporation,"Quanzi, Longquan, Zichuan, Zibo, Shandong",Operating,36.564079,117.969002,GCD,Exact,,,,,,,,,1 Dry - 1.56Mt/yr,1.0,DRY,,,1.56,Mt/yr,,+86-533-5866176,+86-533-5866208
CHN,CHN0863,China,,,,,Operating,43.911207,120.11726599999999,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5037045910.0,Alu Kerqin Qi Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-13,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN0864,China,,,China National Building Materials,,Operating,30.723000000000003,119.70168500000001,http://www.scement.cn/cn/map-hunan.aspx?id=50,Exact,,"Anji Nanfang Cement Co., Ltd.",,2003.0,http://www.scement.cn/cn/map-hunan.aspx?id=50,2020-02-14,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN0865,China,,,,,Operating,32.723698,108.976569,http://www.westchinacement.com/eng/plants/location.htm,Exact,5039608252.0,Ankang Yaobai Jianghua Cement Co Ltd,,,http://www.westchinacement.com/eng/plants/location.htm,2020-03-27,4295864379.0,West China Cement Ltd,,,,,,,,,,
CHN,CHN0866,China,,,Anhui Conch,,Operating,25.118023,105.357339,http://english.conch.cn/1113343979098041/list.aspx,Exact,,Anlong Conch Co Ltd,,2019.0,http://english.conch.cn/sasda94652633/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN0867,China,,,,,Operating,33.808131,112.935966,http://www.trcement.com/doce/home/business.asp,Exact,,Antai Cement,,,http://www.trcement.com/doce/home/business.asp,2020-02-14,5037054946.0,China Tianrui Group Cement Co Ltd,,,,,,,,,,
CHN,CHN0868,China,,,China National Building Materials,,Operating,36.167804,114.06566299999999,http://www.cucc.com.cn/aboutb_s49.html,Exact,,"Anyang Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s49.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN0869,China,,,,,Operating,43.601215,118.72136499999999,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,,Bahrain Youqi Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-13,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN0870,China,,,,,Operating,41.95505,126.562648,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5056398854.0,Baishan Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN0871,China,,,Anhui Conch,,Operating,34.474894,107.77168200000001,http://english.conch.cn/1113343979098041/list.aspx,Exact,,Baoji Zhongxi Phoenix Mountain Cement Co Ltd,,,http://english.conch.cn/asd04672/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN0872,China,,,Anhui Conch,,Operating,25.072789999999998,99.286018,http://english.conch.cn/1113343979098041/list.aspx,Exact,5036205968.0,Baoshan Conch Cement Co Ltd,,2014.0,http://english.conch.cn/sasda946577/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN0873,China,,,,,Operating,41.879263,110.10690600000001,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=31,Exact,5036201998.0,Baotou Jidong Cement Co Ltd,,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=31,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN0874,China,,,China National Building Materials,,Operating,40.69951,109.782331,http://www.cucc.com.cn/aboutb_s144.html,Exact,,"Baotou Tongda Wulashan Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s144.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN0875,China,,,China National Building Materials,,Operating,40.654653,108.794004,http://www.cucc.com.cn/aboutb_s90.html,Exact,,"Bayannaoer Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s90.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN0876,China,,,Anhui Conch,,Operating,32.405777,106.77005700000001,http://english.conch.cn/1113343979098041/list.aspx,Exact,5037968744.0,Bazhong Conch Cement Co Ltd,,2014.0,http://english.conch.cn/sdfg5354/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN0877,China,,,China National Building Materials,,Operating,32.782546999999994,117.17405900000001,http://www.cucc.com.cn/aboutb_s93.html,Exact,,"Bengbu Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s93.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN0878,China,,,,,Operating,37.479161,117.99720900000001,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,4298345157.0,Binzhou Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN0879,China,,,,,Operating,35.206282,113.10915700000001,http://www.bajysn.com/,Exact,,Boai Jinyu Cement Co Ltd,,,http://www.bajysn.com/,2020-06-24,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN0880,China,,,,,Operating,41.049244,120.975971,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5056398843.0,Bohai Cement Jinzhou Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN0881,China,,,,,Operating,44.755208,82.071995,http://www.sfsn.cn/About_11.asp,Exact,5046710161.0,Bole Zhongbo Cement Co Ltd,,,http://www.sfsn.cn/About_11.asp,2020-06-24,4295864556.0,Gansu Shangfeng Cement Co Ltd,,,,,,,,,,
CHN,CHN0882,China,,,,,Operating,34.990091,115.551654,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5037045901.0,Caoxian Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN0883,China,,,,,Operating,36.700608,118.896355,http://en.shandongshanshui.com/Site/Product/sales.html,Exact,5000577443.0,Changle Shanshui Cement Co Ltd,,,http://en.shandongshanshui.com/Site/Product/sales.html,2020-02-19,5035946043.0,Shandong Shanshui Cement Group Ltd,,,,,,,,,,
CHN,CHN0884,China,,,,,Operating,39.750306,118.79983700000001,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=59,Exact,5052141709.0,Changli Jidong Cement Co Ltd,,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=59,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN0885,China,,,,,Operating,28.434440000000002,104.844946,http://www.hongshigroup.com/contact-us.html,Exact,,"Changning Red Lion Cement Co., Ltd.",,,http://www.hongshigroup.com/contact-us.html,2020-02-12,4297887333.0,Hongshi Holding Group Co Ltd,,,,,,,,,,
CHN,CHN0886,China,,,China National Building Materials,,Operating,31.109303999999998,119.72198600000002,http://www.scement.cn/cn/map-hunan.aspx?id=48,Exact,,"Changxing South Cement Co., Ltd.",2.7,,http://www.scement.cn/cn/map-hunan.aspx?id=48,2020-02-14,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN0887,China,,,Anhui Conch,,Operating,31.521269,117.89948400000002,http://english.conch.cn/anhui16029954468951981871575402602729400703098/list.aspx,Exact,5046911601.0,Chaohu Conch Cement Co Ltd,,,http://english.conch.cn/anhui16029954468951981871575402602729400703098/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN0888,China,,,,,Operating,40.522194,117.606141,https://www.bbmg.com.cn/second/index.aspx?nodeid=48&page=ContentPage&contentid=3162,Exact,5038059469.0,Chengde BBMG Cement Co Ltd,,,https://www.bbmg.com.cn/second/index.aspx?nodeid=48&page=ContentPage&contentid=3162,2020-06-24,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN0889,China,,,,,Operating,40.783722,118.259527,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=9,Exact,5036201545.0,Chengde Jidong Cement Co Ltd,,,http://en.jdsn.com.cn/Map/MapDetails.aspx?id=9,2020-06-22,4298544912.0,BBMG Corp,,,,,,,,,,
CHN,CHN0890,China,,,China National Building Materials,,Operating,34.941037,115.853247,http://www.cucc.com.cn/aboutb_s87.html,Exact,,"Chengwu Zhonglian Cement Co., Ltd.",,,http://www.cucc.com.cn/aboutb_s87.html,2020-02-15,5000060466.0,China National Building Materials Group Co Ltd,,,,,,,,,,
CHN,CHN0891,China,,,Anhui Conch,,Operating,32.16752,119.070801,http://english.conch.cn/ahcz19847/list.aspx,Exact,4296933004.0,China Cement Plant Co Ltd,,,http://english.conch.cn/ahcz19847/list.aspx,2020-02-11,4295864310.0,Anhui Conch Cement Co Ltd,,,,,,,,,,
CHN,CHN0892,China,,,China Resources Cement,,Operating,26.349949,105.93248999999999,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,,"China Resources Cement (Anshun) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0893,China,,,China Resources Cement,,Operating,36.297887,113.13846399999998,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,5001425574.0,China Resources Cement (Changzhi) Ltd,,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0894,China,,,China Resources Cement,,Operating,21.848321,108.463072,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,5036847823.0,China Resources Cement (Fangchenggang) Ltd,,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0895,China,,,China Resources Cement,,Operating,37.462841999999995,110.95127,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,,"China Resources Cement (Fulong) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0896,China,,,China Resources Cement,,Operating,23.209965,109.15578300000001,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,,"China Resources Cement (Hongshuihe) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0897,China,,,China Resources Cement,,Operating,23.642101999999998,114.366638,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,5036847819.0,China Resources Cement (Huizhou) Ltd,,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0898,China,,,China Resources Cement,,Operating,21.643025,110.15279199999999,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,,"China Resources Cement (Lianjiang) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0899,China,,,China Resources Cement,,Operating,26.249001,119.580219,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,,"China Resources Cement (Lianjiang) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0900,China,,,China Resources Cement,,Operating,25.055917,117.05883700000001,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,5036847826.0,China Resources Cement (Longyan Caoxi) Ltd,,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0901,China,,,China Resources Cement,,Operating,22.559853,110.19657600000001,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,5036847825.0,China Resources Cement (Luchuan) Ltd,,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0902,China,,,China Resources Cement,,Operating,22.618681,111.72306699999999,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,,"China Resources Cement (Luoding) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0903,China,,,China Resources Cement,,Operating,25.290295999999998,100.549139,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,,"China Resources Cement (Midu) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0904,China,,,China Resources Cement,,Operating,24.999031,118.79150200000001,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,5036847828.0,China Resources Cement (Quanzhou) Ltd,,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0905,China,,,China Resources Cement,,Operating,18.937759,109.539782,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,,"China Resources Cement (Wuzhishan) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0906,China,,,China Resources Cement,,Operating,22.368945999999998,111.957002,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,5036847830.0,China Resources Cement (Yangchun) Ltd,,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0907,China,,,China Resources Cement,,Operating,25.277299,117.394263,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,,"China Resources Cement (Zhangping) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
CHN,CHN0908,China,,,China Resources Cement,,Operating,26.669196000000003,100.19484,https://www.crcement.com/home/Aboutus/Operatingregions/,Exact,,"China Resources Cement Plant (Heqing) Co., Ltd.",,,https://www.crcement.com/home/Aboutus/Operatingregions/,2020-02-15,4295871971.0,China Resources Cement Holdings Ltd,,,,,,,,,,
