iso3,uid,country,plant_type,gcd_plant_name,gcd_company_name,gcd_location,status,latitude,longitude,source,accuracy,permid,company_name,reported_capacity,reported_online_modernisation,owner_source,date_accessed,parent_permid,parent_name,desc,num_kilns_1,kiln_type_1,num_kilns_2,kiln_type_2,capacity,capacity_unit,contact,tel,fax,rank,pop2020,GrowthRate
JPN,JPN0025a,Japan,Integrated,Nanyo Plant,Tokuyama,"Shunan city, Yamaguchi Pref.",Operating,34.056996999999996,131.785153,GCD,Exact,,,,,,,,,3 Dry - 4.7Mt/yr,3.0,DRY,,,4.7,Mt/yr,,Tel:  +81 834 34 2000,Fax:  +81 834 33 3790,,126476.461,-0.003
JPN,JPN0025b,Japan,Integrated,Nanyo Plant,Tosoh,"Shunan city, Yamaguchi Pref.",Operating,34.057688,131.760782,GCD,Exact,,,,,,,,,1 Dry - 1.1Mt/yr,1.0,DRY,,,1.1,Mt/yr,,Tel:  +81 834 63 9644,Fax:  +81 834 62 9898,,126476.461,-0.003
JPN,JPN0027,Japan,Integrated,Tsuruga Plant,Tsuruga Cement (Taiheiyo Group),"Tsuruga city, Fukui Pref.",Operating,35.666816,136.080438,GCD,Exact,4298193587.0,Tsuruga Cement Co Ltd,,,http://www.tsuruga-cement.co.jp/company/access.php,2020-02-11,4295880592.0,Taiheiyo Cement Corp,1 Dry - 0.6Mt/yr,1.0,DRY,,,0.6,Mt/yr,,Tel:  +81 770 22 1100,Fax:  +81 770 22,,126476.461,-0.003
JPN,JPN0028,Japan,Integrated,Isa Plant,Ube Industries,"Mine city, Yamaguchi Pref.",Operating,34.169853,131.217994,GCD,Exact,4295877190.0,Ube Industries Ltd,,,https://www.ube-ind.co.jp/ube/en/corporate/office/office_j.html,2020-02-16,4295877190.0,Ube Industries Ltd,2 Dry - 3.9Mt/yr,2.0,DRY,,,3.9,Mt/yr,,Tel:  +81 837 52 1212,Fax:  +81 837 52 1750,,126476.461,-0.003
JPN,JPN0029,Japan,Integrated,Kanda Plant,Ube Industries,"Kanda town, Fukuoka Pref.",Operating,33.782392,131.000718,GCD,Exact,4295877190.0,Ube Industries Ltd,,,https://www.ube-ind.co.jp/ube/en/corporate/office/office_j.html,2020-02-16,4295877190.0,Ube Industries Ltd,1 Dry - 1.6Mt/yr,1.0,DRY,,,1.6,Mt/yr,,Tel:  +81 93 434 2111,Fax:  +81 93 434 0179,,126476.461,-0.003
JPN,JPN0030,Japan,Integrated,Ube Plant,Ube Industries,"Ube city, Yamaguchi",Operating,33.949452,131.231146,GCD,Exact,4295877190.0,Ube Industries Ltd,,,https://www.ube-ind.co.jp/ube/en/corporate/office/office_j.html,2020-02-16,4295877190.0,Ube Industries Ltd,1 Dry - 1.5Mt/yr,1.0,DRY,,,1.5,Mt/yr,,Tel:  +81 836 31 0111,Fax:  +81 836 35 2875,,126476.461,-0.003
JPN,JPN0031,Japan,,,,,Operating,26.334357,127.75086200000001,OSM,Exact,,,,,,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0032,Japan,,,,,Operating,34.554119,133.82835,OSM,Exact,,,,,,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0033,Japan,,,,,Operating,34.958071000000004,135.710532,OSM,Exact,,,,,,,,,,,,,,,,,,,,126476.461,-0.003
JPN,JPN0034,Japan,,,,,Operating,36.028038,139.09512800000002,OSM,Exact,,,,,,,,,,,,,,,,,,,,126476.461,-0.003
JOR,JOR0001,Jordan,Integrated,Al Mafraq Plant,Cementra (formerly Al-Rajhi Cement Holding),Mafraq,Operating,32.215092999999996,36.201654,GCD,Exact,,,,,,,,,2.4Mt/yr,,,,,2.4,Mt/yr,Feras Qarrain,Tel: +962 6552 0408,Fax: +962 6552 0304,,10203.134,0.01
JOR,JOR0002,Jordan,Integrated,Khaldeya White Cement Plant,Arab Company for White Cement Industry,Thabit Jaradat,Operating,32.099160999999995,36.304134000000005,GCD,Exact,,,,,,,,,1 Dry - 0.1Mt/yr,1.0,DRY,,,0.1,Mt/yr,Bassam Tabib,Tel: +962 6581 8246,Fax: +962 6581 8249,,10203.134,0.01
JOR,JOR0003,Jordan,Integrated,Siwaqa Plant,Manaseer Cement Industry (formerly Modern Mining and Cement Company),"Siwaqa, Qatrana",Operating,31.333889000000003,36.129431,GCD,Exact,,,,,,,,,1.1Mt/yr,,,,,1.1,Mt/yr,,,,,10203.134,0.01
JOR,JOR0004,Jordan,Integrated,Muwaqar Plant,Northern Cement Company,"Muwaqar, Amman",Operating,31.753358000000002,36.187462,GCD,Exact,,,,,,,,,1Mt/yr,,,,,1.0,Mt/yr,Suliman Malhas,Tel: +962 799 650 777,Fax: +962 796 696 620,,10203.134,0.01
JOR,JOR0005,Jordan,Integrated,Karak Plant,Qatrana Cement (Arabian Cement),,Operating,31.1861,36.073353000000004,GCD,Exact,,,,,,,,,1.6Mt/yr,,,,,1.6,Mt/yr,,Tel: +962 6580 2000,Fax: +962 6552 4964,,10203.134,0.01
JOR,JOR0007,Jordan,Integrated,Rashadiyah Plant,The Jordan Cement Company (50.28% LafargeHolcim),Rashadiyah,Operating,30.678590000000003,35.631965,GCD,Exact,4295880822.0,Jordan Cement Factories Company PSC,2.0,,https://www.lafarge.com.jo/en/1_1_1-Cement,2020-02-09,4295890620.0,LafargeHolcim Ltd,2 Dry - 2.0Mt/yr,2.0,DRY,,,2.0,Mt/yr,Abd-Elfattah AlMuhtaseb,Tel: +962 3227 0368,Fax: +962 3327 0374,,10203.134,0.01
KAZ,KAZ0002,Kazakhstan,Integrated,Karaganda Plant,Central Asia Cement (Steppe Cement),"Temirtau, Karaganda",Operating,50.238747,73.044812,GCD,Exact,,,,,,,,,4 Wet & 2 Dry - 3.6Mt/yr,4.0,WET,2.0,DRY,3.6,Mt/yr,Peter Durnev,Tel: +7 721 394 1134 (Ext. 1631),Fax: +7 721 394 1116,,18776.707,0.0121
KAZ,KAZ0004,Kazakhstan,Integrated,Caspi Cement Plant,HeidelbergCement,"Shetpe, Aktau, Mangystau",Operating,44.089135999999996,52.120629,GCD,Exact,4295868961.0,HeidelbergCement AG,0.8,,https://www.heidelbergcement.kz/en/caspi-cement,2020-02-08,4295868961.0,HeidelbergCement AG,0.8Mt/yr,,,,,0.8,Mt/yr,Krzystof Burek,Tel: +7 729 252 5428,Fax: +7 729 253 5429,,18776.707,0.0121
KAZ,KAZ0005,Kazakhstan,Integrated,Bukhtarma Plant,HeidelbergCement,Zyryanovsk,Operating,49.642959999999995,83.575126,GCD,Exact,4295868961.0,HeidelbergCement AG,1.5,,https://www.heidelbergcement.kz/en/bukhtarma-cement,2020-02-08,4295868961.0,HeidelbergCement AG,1.5Mt/yr,,,,,1.5,Mt/yr,Sergey Bayev,Tel: +7 723 353 0606,Fax: +7 723 353 0607,,18776.707,0.0121
KAZ,KAZ0008,Kazakhstan,Integrated,Shymkentcement,Heidelberg Cement,,Operating,42.292318,69.647017,GCD,Exact,4295868961.0,HeidelbergCement AG,1.3,1958.0,https://www.heidelbergcement.kz/en/shymkentcement,2020-02-08,4295868961.0,HeidelbergCement AG,1 Dry - 1.3Mt/yr,1.0,DRY,,,1.3,Mt/yr,Gabriel Morin,Tel: +7 725 248 0030,Fax: +7 725 257 2174,,18776.707,0.0121
KAZ,KAZ0009,Kazakhstan,Integrated,,Jambyl Cement (60% Vicat / 40% Kazkommerts Invest LLP),Mynaral,Operating,45.389976000000004,73.65293199999999,GCD,Exact,,,,,,,,,1 Dry - 1Mt/yr (Possible new duplicate line to follow),1.0,DRY,,,1.0,Mt/yr,Klaus Eichas,Tel: +7 727 244 0233,Fax: +7 727 244 0245,,18776.707,0.0121
KAZ,KAZ0011,Kazakhstan,Integrated,Sas-Tiubinsky Plant,Sastobe White Cement (BASEL),Sastobe,Operating,42.549695,69.99013000000001,GCD,Exact,,,,,,,,,2 Wet - 0.4Mt/yr (Expansion to 0.7Mt/yr),2.0,WET,,,0.4,Mt/yr,Orkhan Ramazanoglu,Tel: +7 725 385 8778,Fax: +7 725 385 8789,,18776.707,0.0121
KAZ,KAZ0012,Kazakhstan,Integrated,Semey Plant,Semey Cement (UCG),Semipalatinsk,Operating,50.399459,80.18275899999999,GCD,Exact,,,,,,,,,4 Wet - 1.0Mt/yr,4.0,WET,,,1.0,Mt/yr,Yerbolat Apsalyamov,Tel: +7 722 235 0626,Fax: +7 722 235 0633,,18776.707,0.0121
KAZ,KAZ0015,Kazakhstan,Integrated,,Standard Cement,"Karatau, Shymkent",Operating,42.356075,69.734972,GCD,Exact,,,,,,,,,2 Dry - 2.0Mt/yr (Commissioned in 2010 and 2015),2.0,DRY,,,2.0,Mt/yr,B.S. Seitzhanov,Tel: +7(7252) 49-41-88,,,18776.707,0.0121
KAZ,KAZ0016,Kazakhstan,Integrated,Shar Plant,Kazakhcement,"Charsk, Zharma, East Kazakhstan",Operating,49.657354,81.177586,GCD,Exact,,,,,,,,,1.0Mt/yr (Commissioned 2012),,,,,1.0,Mt/yr,,,,,18776.707,0.0121
KWT,KWT0001,Kuwait,Integrated,ACICO Cement,ACICO Cement,"Shuaiba Industrial Area, Safat",Operating,29.012674,48.122343,GCD,Exact,,,,,,,,,1.0Mt/yr (Some white cement),,,,,1.0,Mt/yr,Ahmad Ghassan Al-Khaled,Tel: +965 188 8811,Fax: +965 2242 2103,,4270.571,0.0151
KWT,KWT0002,Kuwait,Integrated,Shuaiba Plant,Kuwait Cement Company,Shuaiba,Operating,29.03909,48.146233,GCD,Exact,,,,,,,,,1 Dry - 3.8Mt/y (Some white cement),1.0,DRY,,,3.8,Mt/yr,Manoj Kumar Mishra,Tel: +965 2240 1700,Fax: +965 2243 2956,,4270.571,0.0151
KGZ,KGZ0002,Kyrgyzstan,Integrated,Aravan Plant,Aravan Cement - Southern Building Materials Works,"Aravan, Osh",Operating,40.513996,72.59745,GCD,Exact,,,,,,,,,2 Semi-dry - 0.8Mt/yr (2nd line inaugu- rated September 2018),2.0,SEMIDRY,,,0.8,Mt/yr,,,,,6524.195,0.0169
KGZ,KGZ0003,Kyrgyzstan,Integrated,Kant Cement and AC Plant,Kant Cement (UCG),"Kant, Chui",Operating,42.913489,74.87467099999999,GCD,Exact,4298043924.0,United Cement Group PLC,1.3,1964.0,http://www.unicementgroup.com/factory/show/id/5.html,2020-08-07,4298043924.0,United Cement Group PLC,5 Wet - 1.3Mt/yr,5.0,WET,,,1.3,Mt/yr,Nikiforov Ivan Vsevolodorich,Tel: +996 313 222 280,Fax: +996 313 222 442,,6524.195,0.0169
KGZ,KGZ0006,Kyrgyzstan,Integrated,,TechnoLin (UCG),"Kant, Ysykaty, Chui",Operating,42.912746999999996,74.870767,GCD,Exact,4298043924.0,United Cement Group PLC,0.359,1975.0,http://www.unicementgroup.com/factory/show/id/12.html,2020-08-07,4298043924.0,United Cement Group PLC,0.4Mt/yr,,,,,0.4,Mt/yr,,Tel: +996 312 607 199,,,6524.195,0.0169
LBN,LBN0001,Lebanon,Integrated,,Ciment de Sibline SAL (51% Secil),Sibline,Operating,33.628265,35.422609,GCD,Exact,4296711634.0,Ciment De Sibline SAL,1.2,,http://www.secil-group.com/a-secil/a-secil-no-mundo/?lang=en#secil_no_mundo_tunisia_en,2020-03-20,4295886745.0,Secil Companhia Geral de Cal e Cimento SA,Sibline Plant 2 Dry - 1.2Mt/yr,2.0,DRY,,,1.2,Mt/yr,Vassilis Mavridis,Tel: +961 1 136 5690,Fax: +961 1 136 5692,,6825.445,-0.0044
LBN,LBN0002,Lebanon,Integrated,Chekka Plant,Cimenterie Nationale,"Chekka, North Lebanon",Operating,34.335049,35.73103,GCD,Exact,,,,,,,,,3 Dry - 1.7Mt/yr,3.0,DRY,,,1.7,Mt/yr,Stuart Elliot,Tel: +961 654 5022,Fax: +961 654 5088,,6825.445,-0.0044
LBN,LBN0003,Lebanon,Integrated,Chekka Plant,Holcim (Liban) SAL (LafargeHolcim),Chekka,Operating,34.306375,35.723128,GCD,Exact,4298048204.0,Holcim Liban SAL,,,https://www.holcim.com.lb/about-us/history,2020-02-09,4295890620.0,LafargeHolcim Ltd,2.9Mt/yr grey cement 0.2Mt/yr white cement,,,,,2.9,Mt/yr,,Tel: +961 654 6000,Fax: +961 654 6010,,6825.445,-0.0044
MYS,MYS0001,Malaysia,Integrated,Aalborg Perak Plant,Aalborg Portland Malaysia (APMSB),"Ipoh, Darul Ridzuan, Perak",Operating,4.523339,101.078734,GCD,Exact,5035701946.0,Aalborg Portland Malaysia Sdn Bhd,,,https://www.aalborgportland.com.my/malaysia/,2020-07-21,5071500150.0,Cementir Holding NV,1 Dry - 1.9Mt/yr 0.4Mt/yr white cement,1.0,DRY,,,1.9,Mt/yr,Lee Yew Theng,Tel: +60 5321 8988,Fax: +60 5322 2522,,32365.999,0.013
MYS,MYS0002,Malaysia,Grinding,Bintulu Plant,CMS Cement,"Bintulu, Sarawak",Operating,3.262841,113.082756,GCD,Exact,4295992610.0,CMS Cement Sdn Bhd,,,https://www.cmsb.my/business-divisions/cement/,2020-07-21,4295883220.0,Cahya Mata Sarawak Bhd,0.75Mt/yr,,,,,0.75,Mt/yr,Malek Yaakub,Tel: +60 82 238 888,Fax: +60 82 338 8611,,32365.999,0.013
MYS,MYS0003,Malaysia,Integrated,Kuching Plant,CMS Cement,"Jalan Mambong, Kuching, Sarawak",Operating,1.5457459999999998,110.39107,GCD,Exact,4295992610.0,CMS Cement Sdn Bhd,,,https://www.cmsb.my/business-divisions/cement/,2020-07-21,4295883220.0,Cahya Mata Sarawak Bhd,1 Dry - 1.0Mt/yr,1.0,DRY,,,1.0,Mt/yr,Hisham Mohmurad Amin,Tel: +60 8223 8888,Fax: +60 8233 8611,,32365.999,0.013
MYS,MYS0004,Malaysia,Grinding,Sepangar Bay Plant,Cement Industries (SABAH),"Kota Kinabalu, Sabah",Operating,6.083915,116.13033200000001,GCD,Exact,4296722246.0,Cement Industries Sabah Sdn Bhd,,,http://www.sabahcement.com.my/contact_us.html,2020-07-21,4296722246.0,Cement Industries Sabah Sdn Bhd,0.9Mt/yr,,,,,0.9,Mt/yr,Wong Vui Leong,Tel: +60 88 411 122 ( / 024),Fax:+60 88 411 133,,32365.999,0.013
MYS,MYS0005,Malaysia,Grinding,Pasir Gudang Plant,Holcim Malaysia (51% LafargeHolcim),"Kawasan Perusahaan, Pasir Gudang",Operating,1.436234,103.913292,GCD,Exact,4295883139.0,Malayan Cement Bhd,,,http://ytlcement.my/wp-content/uploads/2019/10/LAFARGE-Annual-Report-2018-Full.pdf,2020-07-21,4295883217.0,YTL Corporation Bhd,1.2Mt/yr,,,,,1.2,Mt/yr,Mahanama Ralapanawa,Tel: +60 7 251 34 11,Fax:+60 7 251 44 17,,32365.999,0.013
MYS,MYS0006,Malaysia,Integrated,Gopeng Plant,Hume Cement,"Gopeng, Darul Ridzuan, Perak",Operating,4.387662000000001,101.09088,GCD,Exact,5073092374.0,Hume Cement Sdn Bhd,,,https://humecement.com.my/index.php/contact-us/gopeng-plant,2020-07-21,4295883475.0,Hong Leong Financial Group Bhd,1 Dry - 1.7Mt/yr,1.0,DRY,,,1.7,Mt/yr,,Tel: +60 5358 3888,Fax: +60 5358 3822,,32365.999,0.013
MYS,MYS0007,Malaysia,Integrated,Kanthan Plant,Lafarge Malaysia (51% LafargeHolcim),"Chemor, Darul Ridzuan, Perak",Operating,4.77113,101.11265999999999,GCD,Exact,4295883139.0,Malayan Cement Bhd,,,http://ytlcement.my/wp-content/uploads/2019/10/LAFARGE-Annual-Report-2018-Full.pdf,2020-07-21,4295883217.0,YTL Corporation Bhd,2 Dry - 4.2Mt/yr,2.0,DRY,,,4.2,Mt/yr,Sekar Kaliannan,Tel: +60 5201 1202,Fax: +60 5201 2103,,32365.999,0.013
MYS,MYS0008,Malaysia,Integrated,Langkawi Plant,Lafarge Malaysia (51% LafargeHolcim),"Langkawi, Darul Aman, Kedah",Operating,6.4209309999999995,99.765314,GCD,Exact,4295883139.0,Malayan Cement Bhd,,,http://ytlcement.my/wp-content/uploads/2019/10/LAFARGE-Annual-Report-2018-Full.pdf,2020-07-21,4295883217.0,YTL Corporation Bhd,2 Dry - 5.4Mt/yr,2.0,DRY,,,5.4,Mt/yr,E R Kim,Tel: +60 4950 8000,Fax: +60 4959 1034,,32365.999,0.013
MYS,MYS0009,Malaysia,Grinding,Pasir Gudang Plant,Lafarge Malaysia (51% LafargeHolcim),"Pasir Gudang, Johor Darul Takzim",Operating,1.442528,103.91018000000001,GCD,Exact,4295883139.0,Malayan Cement Bhd,,,http://ytlcement.my/wp-content/uploads/2019/10/LAFARGE-Annual-Report-2018-Full.pdf,2020-07-21,4295883217.0,YTL Corporation Bhd,0.8Mt/yr,,,,,0.8,Mt/yr,,Tel: +60 7252 3361,Fax:+60 7252 5933,,32365.999,0.013
MYS,MYS0010,Malaysia,Integrated,Rawang Plant,Lafarge Malaysia (51% LafargeHolcim),"Rawang, Darul Ehsan, Kedah",Operating,3.307813,101.573189,GCD,Exact,4295883139.0,Malayan Cement Bhd,,,http://ytlcement.my/wp-content/uploads/2019/10/LAFARGE-Annual-Report-2018-Full.pdf,2020-07-21,4295883217.0,YTL Corporation Bhd,1 Dry - 2.6Mt/yr,1.0,DRY,,,2.6,Mt/yr,Hannes Pueschel,Tel: +60 36 091 6711,Fax: +60 36 091 9361,,32365.999,0.013
MYS,MYS0011,Malaysia,Integrated,Bahau Plant,Negeri Sembilan Cement Industries (CIMA),"Kuala Pilah, Jalan Tampin, Bahau",Operating,2.739681,102.39437099999999,GCD,Exact,5000002429.0,Negeri Sembilan Cement Industries Sdn Bhd,,,http://www.cima.com.my/contactus.aspx,2020-07-21,5000033413.0,UEM Group Bhd,1 Dry - 1.3Mt/yr,1.0,DRY,,,1.3,Mt/yr,Azmin Bin Isa,Tel: +60 6453 2030,Fax: +60 6453 3869,,32365.999,0.013
MYS,MYS0012,Malaysia,Integrated,Perlis Plant,Negeri Sembilan Cement Industries (CIMA),"Perlis Indera Kayangan, Kangar",Operating,6.5125839999999995,100.257447,GCD,Exact,5000002429.0,Negeri Sembilan Cement Industries Sdn Bhd,,,http://www.cima.com.my/contactus.aspx,2020-07-21,5000033413.0,UEM Group Bhd,2 Dry - 1.7Mt/yr,2.0,DRY,,,1.7,Mt/yr,Norizan Bin Ramli,Tel: +60 4936 7100,Fax: +60 4938 2722,,32365.999,0.013
MYS,MYS0013,Malaysia,Integrated,Padang Rengas Plant,Perak-Hanjoong Simen (YTL Cement),"Darul Ridzuan, Perak",Operating,4.780195,100.823716,GCD,Exact,,,,,,,,,2 Dry - 3.5Mt/yr,2.0,DRY,,,3.5,Mt/yr,Bernard George,Tel: + 60 5759 6000,Fax: +60 5777 4478,,32365.999,0.013
MYS,MYS0014,Malaysia,Integrated,Tasek Plant,"Tasek Cement (TCB) Iranian cement plant and flower farm, by Javad Rezaei Global Cement Photography Competition 2020 Finalist","Tasek, Perak",Operating,4.6336059999999994,101.10446800000001,GCD,Exact,4295884186.0,Tasek Corporation Bhd,2.3,1964.0,http://www.tasekcement.com/index/contactus.html,2020-07-21,4295884186.0,Tasek Corporation Bhd,2 Dry - 2.3Mt/yr,2.0,DRY,,,2.3,Mt/yr,Norman Tan,Tel: +60 5291 1011,Fax: +60 5291 9932,,32365.999,0.013
MYS,MYS0015,Malaysia,Integrated,Bukit Sagu Plant,YTL Cement,"Bukit Sagu, Pahang",Operating,3.9947449999999995,103.13884399999999,GCD,Exact,,,,,,,,,1 Dry - 1.5Mt/yr,1.0,DRY,,,1.5,Mt/yr,Mohan Perumal,Tel: +60 9515 8208,Fax: +60 9513 3305,,32365.999,0.013
MYS,MYS0016,Malaysia,Grinding,Pasir Gudang Slag Plant,YTL Cement,"Pasir Gudang, Johor",Operating,1.43865,103.915153,GCD,Exact,,,,,,,,,Loesche LM 46.2+2 S,,,,,,,,Tel: +60 32 142 6633,,,32365.999,0.013
MYS,MYS0017,Malaysia,Grinding,Westport Plant,YTL Cement,"Westport, Klang",Operating,2.9775669999999996,101.32990500000001,GCD,Exact,,,,,,,,,0.5Mt/yr - Loesche LM 46.2+2 S,,,,,0.5,Mt/yr,,Tel: +60 32 142 6633,,,32365.999,0.013
MYS,MYS0018,Malaysia,,,,,Operating,1.3651469999999999,110.34244699999999,https://www.cmsb.my/business-divisions/cement/,Exact,4295992610.0,CMS Cement Sdn Bhd,,,https://www.cmsb.my/business-divisions/cement/,2020-07-21,4295883220.0,Cahya Mata Sarawak Bhd,,,,,,,,,,,,32365.999,0.013
MNG,MNG0002,Mongolia,Grinding,Ulaanbaatar Plant,Central Asian Cement,Ulaanbaatar,Operating,47.913576,107.021084,GCD,Exact,,,,,,,,,0.2Mt/yr,,,,,0.2,Mt/yr,,,,,3278.29,0.0165
MNG,MNG0003,Mongolia,Integrated,Darkhan Plant,Erel Cement,Darkhan,Operating,49.437321999999995,105.97923600000001,GCD,Exact,,,,,,,,,1 Wet - 0.2Mt/yr,1.0,WET,,,0.2,Mt/yr,D Batsuren,Tel: +976 13 722 4571,Fax: +976 13 722 4570,,3278.29,0.0165
MNG,MNG0004,Mongolia,Integrated,Khutul Plant,Khutul Cement & Lime Co,Khutul,Operating,49.095789,105.578404,GCD,Exact,,,,,,,,,1 Dry - 1.0Mt/yr,1.0,DRY,,,1.0,Mt/yr,A Shoovdor,Tel: +976 13 651 2151,Fax: +976 13 651 2368,,3278.29,0.0165
MNG,MNG0005,Mongolia,Integrated,Khukh Tsav,Mongolyn Alt (MAK) Corporation,Olon Ovoot,Operating,45.935590999999995,108.95218999999999,GCD,Exact,,,,,,,,,1 Dry - 2.0Mt/yr,1.0,DRY,,,2.0,Mt/yr,Ganbileg Avirmed,Tel: +976 75 759 700,Fax: +976 70 107 481,,3278.29,0.0165
MNG,MNG0006,Mongolia,Integrated,Senj Sant Plant,Senj Sant (Monpolymet Group),"Urgun Soum, Dornogovi",Operating,44.727017,110.79477,GCD,Exact,,,,,,,,,1 Dry - 1.0Mt/yr,1.0,DRY,,,1.0,Mt/yr,,,,,3278.29,0.0165
MMR,MMR0001,Myanmar,Integrated,,AAA Cement,"Mylt Nge Chaung, Mandalay",Operating,21.840137,96.255537,GCD,Exact,,,,,,,,,2 Wet - 0.2Mt/yr,2.0,WET,,,0.2,Mt/yr,,,,,54409.8,0.0067
MMR,MMR0002,Myanmar,Integrated,,Arr Thit Man,"Kyaukse, Mandalay",Operating,21.577614999999998,96.235897,GCD,Exact,,,,,,,,,1.6Mt/yr (Expansion to 3.2Mt/yr ongoing),,,,,1.6,Mt/yr,,,,,54409.8,0.0067
MMR,MMR0004,Myanmar,Integrated,,KBZ Development,"Thuanggyi, Hopone, Shan",Operating,20.743004,97.142884,GCD,Exact,,,,,,,,,0.4Mt/yr,,,,,0.4,Mt/yr,,,,,54409.8,0.0067
MMR,MMR0006,Myanmar,Integrated,,Myanma Ceramic Industries,"Hpa-An, Karen",Operating,16.891327,97.596823,GCD,Exact,,,,,,,,,1 Dry - 0.4Mt/yr,1.0,DRY,,,0.4,Mt/yr,U Soe Yi,Tel: +95 0156 6077,Fax: +95 0157 8226,,54409.8,0.0067
MMR,MMR0007,Myanmar,Integrated,,Myanma Ceramic Industries,Kyangin,Operating,18.306528,95.185552,GCD,Exact,,,,,,,,,4 Wet - 0.6Mt/yr,4.0,WET,,,0.6,Mt/yr,U Soe Yi,Tel: +95 0156 6077,Fax: +95 0157 8226,,54409.8,0.0067
MMR,MMR0008,Myanmar,Integrated,,Myanma Ceramic Industries,"Kyaukse, Mandalay",Operating,21.604788,96.25634699999999,GCD,Exact,,,,,,,,,0.2Mt/yr,,,,,0.2,Mt/yr,,,,,54409.8,0.0067
MMR,MMR0009,Myanmar,Integrated,,Myanmar Ceramic Industries,Naypyitaw,Operating,19.516758,96.39715699999999,GCD,Exact,,,,,,,,,0.3Mt/yr,,,,,0.3,Mt/yr,,,,,54409.8,0.0067
MMR,MMR0013,Myanmar,Integrated,,Siam Cement Group,Mawlamyine Mon,Operating,16.365212,97.832081,GCD,Exact,5044028170.0,Mawlamyine Cement Ltd,,,https://scc.listedcompany.com/supplementary.html,2020-06-22,4295892800.0,Siam Cement PCL,1.8Mt/yr (‘Due in 2017’ but operation not yet confirmed by 2019),,,,,1.8,Mt/yr,,,,,54409.8,0.0067
MMR,MMR0014,Myanmar,Integrated,,Thayet Cement,Magway,Operating,19.307006,95.180193,GCD,Exact,,,,,,,,,0.2Mt/yr,,,,,0.2,Mt/yr,,,,,54409.8,0.0067
MMR,MMR0015,Myanmar,Integrated,,Tiger Head Cement,Mandalay,Operating,21.512238,96.300802,GCD,Exact,,,,,,,,,1 Wet - 0.2Mt/yr,1.0,WET,,,0.2,Mt/yr,,,,,54409.8,0.0067
MMR,MMR0017,Myanmar,,,,,Operating,16.877541,97.587079,OSM,Exact,,,,,,,,,,,,,,,,,,,,54409.8,0.0067
MMR,MMR0018,Myanmar,,,,,Operating,22.355843,96.703721,OSM,Exact,,,,,,,,,,,,,,,,,,,,54409.8,0.0067
NPL,NPL0001,Nepal,Grinding,Ambe Plant,Ambe Cement,"Parsa, Birgunj",Operating,27.083415999999996,84.917754,GCD,Exact,,,,,,,,,0.3Mt/yr,,,,,0.3,Mt/yr,,,,,29136.808,0.0185
NPL,NPL0002,Nepal,Integrated,,Arghakhanchi Cement,Bhairahawa/Siddharthanagar,Operating,27.532822999999997,83.409355,GCD,Exact,,,,,,,,,0.4Mt/yr,,,,,0.4,Mt/yr,,Tel: +977 71 620 442,,,29136.808,0.0185
NPL,NPL0004,Nepal,Grinding,Brij Plant,Brij Cement Industries,"Rupendahi, Bhairahawa",Operating,27.504193,83.365444,GCD,Exact,,,,,,,,,0.1Mt/yr,,,,,0.1,Mt/yr,Bierenfra Kumar,Tel: +977 71 621 032,Fax: +977 71 527 028,,29136.808,0.0185
NPL,NPL0005,Nepal,Grinding,CG Plant,Chaudhary Group Cement,"Dumkibas, Nawalparasi",Operating,27.59967,83.86537,GCD,Exact,,,,,,,,,,,,,,,,,Tel: +977 15 522 330,Fax: +977 15 523 818,,29136.808,0.0185
NPL,NPL0009,Nepal,Integrated,,Ghorahi Cement (Vishwakarma Cements),"Laxmipur, Dang",Operating,27.996633000000003,82.508136,GCD,Exact,,,,,,,,,0.6Mt/yr,,,,,0.6,Mt/yr,,Tel: +977 15 111 147 ( / 48 / 49),,,29136.808,0.0185
NPL,NPL0010,Nepal,Integrated,Hetauda Plant,Hetauda Cement Udyog,"Lamsure, Hetauda",Operating,27.409307000000002,85.013407,GCD,Exact,,,,,,,,,1 Dry - 0.3Mt/yr,1.0,DRY,,,0.3,Mt/yr,Mohan Bahadur Basnet,Tel: +977 572 0352 ( / 0536 / 0537),Fax: +977 572 1023,,29136.808,0.0185
NPL,NPL0011,Nepal,Integrated,Chovar Plant,Himal Cement,Kathmandu,Operating,27.657197999999998,85.291843,GCD,Exact,,,,,,,,,1 Dry - 0.1Mt/yr,1.0,DRY,,,0.1,Mt/yr,,Tel: +977 133 0184,Fax: +977 133 0136,,29136.808,0.0185
NPL,NPL0012,Nepal,Integrated,,Hongshi Holdings (30% Shiva Cement),,Operating,27.670849,83.836998,GCD,Exact,,,,,,,,,1Mt/yr - first production May 2018,,,,,1.0,Mt/yr,,,,,29136.808,0.0185
NPL,NPL0015,Nepal,Grinding,,Jaya Bageshwori Cements (Chachan Group),"Nepalgunj, Banke",Operating,28.129337,81.642071,GCD,Exact,,Jai Bageshwari Cement Private Limited,,,https://www.chachangroup.net/index.php/2014-06-23-03-16-47/cement,2020-08-08,,Chachan Group,0.4Mt/yr,,,,,0.4,Mt/yr,Nishant Chachan,Tel: +977 51 533546,Fax: +977 81 525 897,,29136.808,0.0185
