tile_id,num_labelers,plant_type,production_type,plant_area_mean,plant_area_median,plant_area_max,kiln_area_mean,kiln_area_median,kiln_area_max
MGRS-49QFF-0044-2020-02-2,3,Integrated,Dry,139099.52510357002,129989.46753899661,186733.58297042738,248.38348007860415,234.57777551165012,309.4721566820238
MGRS-49QFF-0141-2020-02,2,Grinding,Wet,70892.29776827282,70892.29776827282,71092.97955288342,0.0,0.0,0.0
MGRS-49QFF-0232-2020-02-2,1,Grinding,Wet,121409.34587199631,121409.34587199631,121409.34587199631,0.0,0.0,0.0
MGRS-49QFF-0290-2020-02,1,Grinding,Wet,71711.38458475361,71711.38458475361,71711.38458475361,0.0,0.0,0.0
MGRS-49QFF-0344-2020-02-1,1,Grinding,Wet,59913.5459021829,59913.5459021829,59913.5459021829,0.0,0.0,0.0
MGRS-49QFF-0344-2020-02-2,1,Grinding,Wet,116806.89948473504,116806.89948473504,116806.89948473504,0.0,0.0,0.0
MGRS-49QFF-0442-2020-02-1,1,Grinding,Wet,93254.63148278696,93254.63148278696,93254.63148278696,0.0,0.0,0.0
MGRS-49QFF-0442-2020-02-2,1,Grinding,Wet,41451.84135097468,41451.84135097468,41451.84135097468,0.0,0.0,0.0
MGRS-49QFF-0442-2020-02-3,1,Grinding,Wet,124731.08738100505,124731.08738100505,124731.08738100505,0.0,0.0,0.0
MGRS-49QFF-0460-2020-02,1,Grinding,Wet,46357.00604146941,46357.00604146941,46357.00604146941,0.0,0.0,0.0
MGRS-49QFF-0605-2020-02,1,Grinding,Wet,26173.70476864289,26173.70476864289,26173.70476864289,0.0,0.0,0.0
MGRS-49QFG-0454-2020-01,3,Integrated,Dry,131194.7604813114,148668.4774577909,150428.09787780614,229.11603045595766,229.66311894329334,275.9529055721304
MGRS-49QGE-0546-2020-01,1,Grinding,Wet,241048.54453931842,241048.54453931842,241048.54453931842,0.0,0.0,0.0
MGRS-49QGF-0051-2020-02,1,Grinding,Wet,80036.01449668453,80036.01449668453,80036.01449668453,0.0,0.0,0.0
MGRS-49QGF-0169-2020-01,3,Integrated,Dry,261892.93025702488,279862.88330086385,351103.83886417537,330.9899687087692,345.8794608018685,365.29292373257726
MGRS-49QGG-0661-2020-02-1,1,Grinding,Wet,36739.30690980405,36739.30690980405,36739.30690980405,0.0,0.0,0.0
MGRS-49QGG-0661-2020-02-2,1,Grinding,Wet,16197.091461981849,16197.091461981849,16197.091461981849,0.0,0.0,0.0
MGRS-49QHF-0206-2020-01,1,Grinding,Wet,15542.741009719684,15542.741009719684,15542.741009719684,0.0,0.0,0.0
MGRS-49QHF-0531-2020-01,1,Grinding,Wet,35441.408081626185,35441.408081626185,35441.408081626185,0.0,0.0,0.0
MGRS-49QHG-0045-2020-04,3,Integrated,Dry,350094.0059308422,373461.65349342884,521143.96282232925,742.9895562690042,703.9234173328621,915.843948468198
MGRS-49QHG-0062-2020-04,3,Integrated,Dry,247326.9152884094,246388.63213788206,288735.33163635095,291.78897054420895,313.0693683144226,369.926065131142
MGRS-49QHG-0075-2020-04,3,Integrated,Dry,368213.0886020236,366666.53529845347,396458.7709978335,577.8184291309914,634.2821320334219,699.7274316827292
MGRS-49QHG-0081-2020-04,3,Integrated,Dry,178254.34405446658,186193.84424805723,190731.0821569912,230.29971039195928,225.25147542632314,243.9315360798722
MGRS-49RBH-0258-2020-01,3,Integrated,Dry,151406.0599080797,151847.37469149393,159932.96973531906,262.8959118974662,256.9774694595178,290.6027942809367
MGRS-49RBM-0083-2020-01,3,Integrated,Dry,200482.697061256,191894.19721955163,239344.69416769966,278.9893050399372,303.44886496996884,350.9741582866433
MGRS-49RBN-0145-2020-01,3,Integrated,Dry,821127.9646452713,759681.7444693258,1580632.297462091,265.2306840255153,264.2974412140597,290.4000764041969
MGRS-49RBP-0297-2020-01,3,Integrated,Dry,171964.75735905924,189535.92294145667,192544.60994532533,196.466720268954,196.5594700242598,238.82577505769106
MGRS-49RCH-0084-2020-01,1,Grinding,Wet,155668.9238796226,155668.9238796226,155668.9238796226,0.0,0.0,0.0
MGRS-49RCH-0116-2020-01,3,Integrated,Dry,265019.960138088,333567.0424881424,354839.15819841984,337.8550850570249,343.711024509389,390.0204324857855
MGRS-49RCH-0478-2020-01,2,Grinding,,95248.50879886647,95248.50879886647,129291.24544853969,0.0,0.0,0.0
MGRS-49RCH-0615-2020-01,1,Grinding,Wet,520749.09898476495,520749.09898476495,520749.09898476495,0.0,0.0,0.0
MGRS-49RCH-0632-2020-01,2,Grinding,Wet,45147.7725607397,45147.7725607397,46809.07546094591,0.0,0.0,0.0
MGRS-49RCH-0642-2020-01,3,Integrated,Dry,182818.0764317049,144999.7881475247,274350.92702001205,202.7189068418382,204.8744329513615,205.82184361185514
MGRS-49RCH-0643-2020-01,1,Grinding,Wet,49302.87969228862,49302.87969228862,49302.87969228862,0.0,0.0,0.0
MGRS-49RCH-0680-2020-01,3,Integrated,Dry,461949.0764557937,353815.2411397227,906998.98228912,434.7016081145563,266.8417816875268,827.5363371750291
MGRS-49RCK-0019-2020-01,3,Integrated,Dry,186846.32680697888,193569.80730309596,259151.79650670866,189.2084858591127,196.82953658675336,202.57781010640616
MGRS-49RCK-0217-2020-01,3,Integrated,Dry,176506.02802769962,165416.34580478288,206528.59366490043,210.66365687785392,197.56072516068662,287.4421948396074
MGRS-49RCL-0168-2020-01,3,Integrated,Dry,369477.01586886396,373255.3965129056,378098.69601101713,623.2661355129333,625.9787794913344,636.2160880840461
MGRS-49RCL-0384-2020-01,3,Integrated,Dry,94156.45624644085,101626.628299308,151791.72026127606,248.4338599499162,253.4437928228237,265.79834046808406
MGRS-49RCM-0165-2020-01,2,Integrated,Dry,106684.97357590232,106684.97357590232,126988.27042643892,232.84079427088096,232.84079427088096,275.98119705283057
MGRS-49RCM-0427-2020-01,2,Integrated,Dry,142900.6005085893,142900.6005085893,171745.29689747794,207.46690300960776,207.46690300960776,224.96047064159046
MGRS-49RCN-0105-2020-05,3,Integrated,Dry,137551.23426564172,121985.31043551593,177786.15280167264,303.5877297252765,294.7552093770436,328.745073037037
MGRS-49RCP-0141-2020-04,3,Integrated,Dry,123204.31219967459,157104.47453129804,162926.87365635225,317.1045890506714,344.82416553235726,431.17921782328483
MGRS-49RCQ-0101-2020-02-1,1,Grinding,Wet,26700.18684698891,26700.18684698891,26700.18684698891,0.0,0.0,0.0
MGRS-49RCQ-0101-2020-02-2,1,Grinding,Wet,35990.69651755651,35990.69651755651,35990.69651755651,0.0,0.0,0.0
MGRS-49RCQ-0101-2020-02-3,1,Grinding,Wet,10421.151426319248,10421.151426319248,10421.151426319248,0.0,0.0,0.0
MGRS-49RDJ-0184-2020-02,3,Integrated,Dry,225179.9107999326,272549.1628934129,355996.2311225332,694.5754559495997,629.6133376297167,849.2403105303234
MGRS-49RDK-0184-2020-02,3,Integrated,Dry,193681.89725908122,206677.80869034733,243812.45857390208,202.15128301073602,184.53285675086437,421.9209922813437
MGRS-49RDL-0100-2020-01-1,2,Integrated,Dry,111156.09144791384,111156.09144791384,115929.11042798718,170.37056958885066,170.37056958885066,187.3160945316857
MGRS-49RDL-0100-2020-01-2,2,Integrated,,43074.72975499554,43074.72975499554,44475.617631116045,507.9405962288631,507.9405962288631,575.4057238389274
MGRS-49RDL-0293-2020-01,2,Integrated,Dry,359401.1587201322,359401.1587201322,362042.7702669378,547.7170474490124,547.7170474490124,771.2190677619047
MGRS-49REH-0081-2020-01,3,Integrated,Dry,400062.840918338,345304.6847251005,547395.8504279136,221.32846359402524,235.95029777938217,247.7477748635608
MGRS-49REH-0278-2020-01,3,Integrated,Dry,458168.4597494057,479504.4407619684,482212.275748094,346.79872034740646,275.85351973575615,520.0237176856209
MGRS-49REJ-0501-2020-01,3,Integrated,Dry,323874.6046264948,338871.4311797125,369185.77602317126,314.010233511753,286.9220320135508,370.8196112454896
MGRS-49REK-0160-2020-01,3,Integrated,Dry,329413.70463089494,387758.25423586956,402736.8460301887,679.5743446389017,767.1757871740281,794.9194269481412
MGRS-49REK-0253-2020-01,3,Integrated,Dry,380818.30308073055,382959.16007438616,388092.72167591593,246.10676099047183,322.7204491336671,415.59983383774835
MGRS-49REK-0357-2020-01,3,Integrated,Dry,104101.70451550832,108119.78154159659,118539.86727408334,295.0737369698361,251.97658064058479,394.2047286050273
MGRS-49REL-0136-2020-01,3,Integrated,Dry,182861.74310155667,179618.7443727385,309491.7668824346,371.588925145625,341.77795249066935,434.7486185204037
MGRS-49REL-0152-2020-01,3,Integrated,Dry,309240.6948696889,141295.99963053307,703758.0058651662,659.8949809663872,770.5408076018604,773.0333367258957
MGRS-49REL-0287-2020-01,3,Integrated,Dry,457361.84017677984,472789.0490350288,476086.56865371886,271.6895539318088,271.5830267229841,311.2268522271503
MGRS-49REL-0343-2020-01,3,Integrated,Dry,316177.21553170297,358956.6994735921,367578.8111421189,470.06007420167106,393.52610994470666,635.5428312125952
MGRS-49REL-0530-2020-01,3,Integrated,Dry,514128.84092041804,496747.105996501,629660.9239515471,663.274297994294,615.9256372748031,801.2418267382482
MGRS-49REL-0748-2020-01,3,Integrated,Dry,173651.22763582077,179305.13285597513,199260.17280127626,337.65840609372424,345.9112137121642,416.20600669208557
MGRS-49REN-0016-2020-01,3,Integrated,Dry,215573.16914865587,217946.9109381797,253924.16732646993,205.6664249133621,281.4115955391232,335.5876792009631
MGRS-49REN-0037-2020-01,3,Integrated,Dry,558440.0564496545,545944.165630467,584775.1975077786,742.5621148996968,756.4939583446684,785.1048237781908
MGRS-49REN-0169-2020-03,3,Integrated,Dry,259769.45341554747,241982.3736432681,306373.3661463909,295.53411070533565,325.98996415543127,336.1673949943382
MGRS-49REP-0115-2020-01-1,1,Grinding,Wet,683269.843201167,683269.843201167,683269.843201167,0.0,0.0,0.0
MGRS-49REP-0129-2020-01,3,Integrated,Dry,245143.82039056957,164818.49686111504,434531.8325695444,496.5597102900677,503.36180435429424,543.408429564481
MGRS-49REP-0152-2020-01-2,1,Grinding,Wet,171357.22814507328,171357.22814507328,171357.22814507328,0.0,0.0,0.0
MGRS-49REP-0309-2020-01,3,Integrated,Dry,261563.56939348564,291381.045461858,363949.37204072543,452.4439497975521,429.97685526372766,529.8283934720835
MGRS-49REP-0496-2020-01,3,Integrated,Dry,85238.15046792786,91853.51569002247,101943.27083160075,180.52026274719918,178.39956620423206,258.5626725997396
MGRS-49REP-0497-2020-01,3,Integrated,Dry,237317.12311130174,269974.14862693776,317337.27393664746,300.1395678862286,346.3850425456035,400.5613418072943
MGRS-49REQ-0206-2020-01,3,Integrated,Dry,678471.9816300097,697063.1832111167,708465.722532247,698.9207932028904,582.0751110370775,935.6103472903042
MGRS-49RFJ-0077-2020-02,2,Integrated,Dry,108209.78323552379,108209.78323552379,119188.66303701278,302.72029933067876,302.72029933067876,379.4477683164462
MGRS-49RFJ-0100-2020-02,3,Integrated,Dry,275240.141538239,275875.5630002825,303295.07919558714,364.7027776876529,378.80754693436637,415.9061176850647
MGRS-49RFJ-0253-2020-01,2,Grinding,Wet,331550.2198116754,331550.2198116754,332062.6372643081,0.0,0.0,0.0
MGRS-49RFK-0059-2020-01,3,Integrated,Dry,196028.65397642663,197821.88885631808,199173.73910306272,271.9193361516895,260.580087483448,295.57239264319037
MGRS-49RFK-0230-2020-01,3,Integrated,Dry,307714.9866311729,324505.6439405067,334306.2458218734,487.07703967166805,582.8778449450255,596.0430892979145
MGRS-49RFK-0249-2020-03,3,Integrated,Dry,66345.1020023864,68440.83936729442,75901.0059105688,122.18986674996721,174.17799068733189,192.39160956256973
MGRS-49RFL-0045-2020-01-1,3,Integrated,Dry,194858.36362590254,194468.9836939817,196642.90577185576,397.3301526619956,417.60197006496225,454.7298077963432
MGRS-49RFL-0304-2020-01,3,Integrated,Dry,571233.7316866649,588259.8506695379,600179.1427922143,811.4344798425296,843.6006996581161,846.0620560783922
MGRS-49RFL-0582-2020-01,2,Grinding,Wet,81323.25248345092,81323.25248345092,112033.6440713975,0.0,0.0,0.0
MGRS-49RFM-0472-2020-03,1,Grinding,Wet,205524.42975536626,205524.42975536626,205524.42975536626,0.0,0.0,0.0
MGRS-49RFM-0485-2020-03,3,Integrated,Dry,371018.12089840753,374270.5385286735,382083.6318759115,511.0071269443996,508.06938486548404,542.2286998814725
MGRS-49RFM-0587-2020-03,3,Integrated,Dry,272147.7508272365,273298.83279190905,296891.6041250119,520.6779175667025,506.0879600285072,605.3839061539875
MGRS-49RFM-0775-2020-03,3,Integrated,Dry,105391.94489098738,105519.83136382743,111604.64135142449,466.9198247196049,418.85616786619164,564.678771547738
MGRS-49RFQ-0012-2020-03,1,Grinding,Wet,570369.3382929224,570369.3382929224,570369.3382929224,0.0,0.0,0.0
MGRS-49RFQ-0064-2020-03,1,Grinding,Wet,889748.3132152549,889748.3132152549,889748.3132152549,0.0,0.0,0.0
MGRS-49RFQ-0075-2020-03-1,1,Grinding,Wet,253927.870167773,253927.870167773,253927.870167773,0.0,0.0,0.0
MGRS-49RFQ-0075-2020-03-2,1,Grinding,Wet,111804.85917455963,111804.85917455963,111804.85917455963,0.0,0.0,0.0
MGRS-49RFQ-0131-2020-03-1,1,Grinding,Wet,554916.5295250252,554916.5295250252,554916.5295250252,0.0,0.0,0.0
MGRS-49RFQ-0131-2020-03-2,1,Grinding,Wet,257126.7427070537,257126.7427070537,257126.7427070537,0.0,0.0,0.0
MGRS-49RFQ-0143-2020-03,1,Grinding,Wet,106638.43823459352,106638.43823459352,106638.43823459352,0.0,0.0,0.0
MGRS-49RFQ-0144-2020-03,3,Integrated,Dry,359658.59807829146,362467.1389564781,387093.79423098656,678.0491227725909,654.7433995153121,735.9464778841618
MGRS-49RFQ-0162-2020-03,1,Grinding,Wet,113792.60584350394,113792.60584350394,113792.60584350394,0.0,0.0,0.0
MGRS-49RFQ-0222-2020-03,1,Grinding,Wet,185394.95257999457,185394.95257999457,185394.95257999457,0.0,0.0,0.0
MGRS-49RFQ-0242-2020-03,3,Integrated,Dry,165220.1427226068,169625.7753820466,188693.80446295763,367.681181967922,378.4698359985621,401.0971926811805
MGRS-49RFQ-0278-2020-03,1,Grinding,Wet,74692.12328939389,74692.12328939389,74692.12328939389,0.0,0.0,0.0
MGRS-49RFQ-0418-2020-03,1,Grinding,Wet,174556.39898364863,174556.39898364863,174556.39898364863,0.0,0.0,0.0
MGRS-49RGH-0595-2020-01,3,Integrated,Dry,206259.47866419767,208009.57762858676,235607.4250943234,288.420147032746,255.38029059707443,362.120481222417
MGRS-49RGJ-0212-2020-03,3,Integrated,Dry,201469.40368853265,198786.13069826335,207590.72893190625,539.8858602872738,521.4710590644186,635.1669173065823
MGRS-49RGJ-0217-2020-03,3,Integrated,Dry,295213.10062447167,132617.9839517027,646986.621955239,256.15379236265835,260.3442106284743,287.5613451778149
MGRS-49RGJ-0233-2020-03,3,Integrated,Dry,249612.53656906102,248030.97357193122,278339.58085174306,182.67676774242415,141.07923791731326,269.0830939064977
MGRS-49RGK-0086-2020-02,3,Integrated,Dry,172478.89594057406,177542.8349823419,195437.9383101486,353.1161162834289,298.59997073440354,471.80957791738706
MGRS-49RGK-0145-2020-02,3,Integrated,Dry,1370990.9266473744,236139.27839293392,3662467.101620957,238.6911614361517,208.43993209782397,350.74987213066373
MGRS-49RGL-0067-2020-02,3,Integrated,Dry,330834.639627796,350713.61808363296,362379.17426604417,591.0159449873943,590.1551906496438,736.4080237214273
MGRS-49RGL-0086-2020-02,3,Integrated,Dry,108190.05119449284,107829.27606187314,130413.61436665106,155.1764132319894,155.6913750424991,164.51129214237994
MGRS-49RGL-0097-2020-02,3,Integrated,Dry,146829.8972325415,146144.26687252967,155789.25282351184,182.31045784368558,177.6298408577513,199.93524147156177
MGRS-49RGL-0240-2020-02,3,Integrated,Dry,326184.19959229144,301644.66426145873,413407.5684431219,290.1934045025137,279.9332899906932,313.22598113858965
MGRS-49RGN-0146-2020-01,3,Integrated,Dry,316765.12037429033,360643.82202965464,493762.91389430297,306.06074666269194,300.06700552509363,322.6405539188914
MGRS-49RGN-0473-2020-01,3,Integrated,Dry,170440.45190782615,144862.24668394926,294105.3023815085,139.40584347065055,118.1520664161258,193.43407201060558
MGRS-49RGP-0021-2020-01,1,Integrated,Dry,304548.72223822435,304548.72223822435,304548.72223822435,319.184335571743,319.184335571743,319.184335571743
MGRS-49RGP-0055-2020-01,2,Grinding,Wet,167576.53295577609,167576.53295577609,288782.37108904944,0.0,0.0,0.0
MGRS-49RGQ-0163-2020-01,3,Integrated,Dry,273761.3956616963,209575.52644208173,403774.85019175673,259.1754067667072,240.83098389442438,304.59543863145467
MGRS-49RGQ-0466-2020-01,3,Integrated,Dry,550093.193078995,546575.7697488521,591660.7424880223,767.0106406649546,787.621105939842,827.5172527851704
MGRS-49SBT-0009-2020-01-1,3,Integrated,Dry,86524.54074012215,54357.26585403535,175215.39772702934,160.44390440879778,141.05018017487419,215.16941957694235
MGRS-49SBT-0009-2020-01-2,3,Integrated,Dry,146754.47684289663,112398.20630764264,242015.09750658798,251.41518882671636,249.9880189267742,259.0499426762433
MGRS-49SBU-0232-2020-02,2,Integrated,Dry,688188.5874125035,688188.5874125035,765298.9114426912,534.846111462653,534.846111462653,537.8042655707345
MGRS-49SBU-0258-2020-02,3,Integrated,Dry,539416.4951376624,515444.11585758877,615390.7971024363,558.5569837105855,544.2082946688738,613.0441634319063
MGRS-49SCB-0188-2020-01,1,Grinding,Wet,258284.59420340208,258284.59420340208,258284.59420340208,0.0,0.0,0.0
MGRS-49SCC-0263-2020-02-1,2,Grinding,Wet,69746.48863196696,69746.48863196696,70159.24314061679,0.0,0.0,0.0
MGRS-49SCC-0263-2020-02-2,2,Grinding,Wet,46259.59585012682,46259.59585012682,58126.579692731495,0.0,0.0,0.0
MGRS-49SCC-0264-2020-02,2,Grinding,Wet,52044.965825413325,52044.965825413325,53926.5218990572,0.0,0.0,0.0
MGRS-49SCC-0265-2020-02,1,Grinding,Wet,198168.80089190087,198168.80089190087,198168.80089190087,0.0,0.0,0.0
MGRS-49SCC-0285-2020-02,1,Grinding,Wet,195210.02445841176,195210.02445841176,195210.02445841176,0.0,0.0,0.0
MGRS-49SCC-0305-2020-02,1,Grinding,Wet,101954.59757578674,101954.59757578674,101954.59757578674,0.0,0.0,0.0
MGRS-49SCC-0307-2020-02,1,Grinding,Dry,0.0,0.0,0.0,0.0,0.0,0.0
MGRS-49SCC-0318-2020-02,1,Grinding,Wet,836361.72826485,836361.72826485,836361.72826485,0.0,0.0,0.0
MGRS-49SCC-0468-2020-02,1,Grinding,Wet,177064.19068478455,177064.19068478455,177064.19068478455,0.0,0.0,0.0
MGRS-49SCD-0298-2020-01,1,Grinding,Wet,583334.7490497101,583334.7490497101,583334.7490497101,0.0,0.0,0.0
MGRS-49SCR-0069-2020-01,3,Integrated,Dry,128175.01908650789,125853.92040886119,137220.32582956558,181.5179526236398,202.66330463850872,237.44134511407475
MGRS-49SCS-0222-2020-01,3,Integrated,Dry,225954.7066903573,102720.11844562565,480415.6307023386,369.14816413256244,374.1770487356686,413.6991362459258
MGRS-49SCS-0328-2020-01,3,Integrated,Dry,168572.40027466547,177247.48294346058,183313.33074328117,216.40878611386097,225.3758152633851,246.1270936511279
MGRS-49SCT-0392-2020-02,3,Integrated,Dry,75643.04923893769,69425.39701986893,116916.78180480048,145.96943140674736,143.54832601146057,181.83148059773546
MGRS-49SCU-0214-2020-01-1,3,Integrated,Dry,195779.3813441972,196753.64178337948,276582.1922133843,393.86278771128195,282.03386479478553,677.8600420398709
MGRS-49SCU-0214-2020-01-2,3,Integrated,Dry,24416.916881063833,29004.420395577654,31749.249305201964,141.7459086779937,136.1574545734782,185.80851637400195
MGRS-49SCU-0314-2020-01-1,3,Integrated,Dry,318516.1739997407,299424.5462671937,460559.595288981,396.5479579951631,402.1011772773051,415.22347836902014
MGRS-49SCU-0315-2020-01-1,1,Grinding,Wet,141456.57418615784,141456.57418615784,141456.57418615784,0.0,0.0,0.0
MGRS-49SCU-0315-2020-01-2,3,Integrated,Dry,187953.5312794565,190283.14384200666,196997.59953687375,540.3101072059505,516.140814171602,646.7330890104461
MGRS-49SCU-0338-2020-01,3,Integrated,Dry,742237.79027079,868430.9227591516,1023463.4123875938,474.79746448938465,320.12969842318785,807.8914520968223
MGRS-49SCU-0748-2020-01,1,Grinding,Wet,201789.57761547365,201789.57761547365,201789.57761547365,0.0,0.0,0.0
MGRS-49SCU-0765-2020-01-2,1,Grinding,Wet,40909.38294241605,40909.38294241605,40909.38294241605,0.0,0.0,0.0
MGRS-49SCU-0851-2020-01,1,Grinding,Wet,56421.54045614186,56421.54045614186,56421.54045614186,0.0,0.0,0.0
MGRS-49SCU-0967-2020-01,1,Grinding,Wet,64083.10381586746,64083.10381586746,64083.10381586746,0.0,0.0,0.0
MGRS-49SDB-0370-2020-01,3,Integrated,Dry,455366.65666485485,506923.52833441616,621953.9892461007,701.1957317201669,674.8330033160141,796.8021885811589
MGRS-49SDC-0242-2020-02,3,Integrated,Dry,409647.89829263516,498547.6066835511,504979.31164730666,556.593223217594,565.0741750240193,703.945243972159
MGRS-49SDC-0317-2020-02,1,Grinding,Wet,458418.1392972927,458418.1392972927,458418.1392972927,0.0,0.0,0.0
MGRS-49SDD-0002-2020-01,3,Integrated,Dry,37719.28115582715,53823.9631638773,59333.88030360416,84.23774662701375,122.87382127404597,129.83941860699528
MGRS-49SDD-0349-2020-06,1,Grinding,Wet,72756.39242413446,72756.39242413446,72756.39242413446,0.0,0.0,0.0
MGRS-49SDD-0418-2020-06,1,Grinding,Wet,203809.65921206272,203809.65921206272,203809.65921206272,0.0,0.0,0.0
MGRS-49SDD-0665-2020-06,1,Grinding,Wet,45404.20353087773,45404.20353087773,45404.20353087773,0.0,0.0,0.0
MGRS-49SDD-0717-2020-06,1,Grinding,Wet,1044180.0603530598,1044180.0603530598,1044180.0603530598,0.0,0.0,0.0
MGRS-49SDR-0061-2020-01,3,Integrated,Dry,120780.7441675765,121133.85294519554,121557.26832472655,311.39092896725055,304.2102601022268,339.49513930374144
MGRS-49SDS-0131-2020-03,3,Integrated,Dry,149874.12905167157,157481.02100438657,168953.8448420829,326.5442543054918,249.6895091962699,493.85905168562795
MGRS-49SDT-0047-2020-06,3,Integrated,Dry,78384.27659190525,79091.58635488877,79773.71478314073,188.71089721541566,184.47741230189013,212.720152134831
MGRS-49SDT-0109-2020-06,3,Integrated,Dry,161993.62598632276,153832.90209681136,186667.86736692206,201.11705685826556,212.85343075978346,239.94269239325132
MGRS-49SDT-0280-2020-06,2,Grinding,Wet,518412.43581538205,518412.43581538205,966303.2415189737,0.0,0.0,0.0
MGRS-49SDV-0045-2020-01,1,Grinding,Wet,124075.13622477127,124075.13622477127,124075.13622477127,0.0,0.0,0.0
MGRS-49SDV-0174-2020-01,1,Grinding,Wet,224738.4794296047,224738.4794296047,224738.4794296047,0.0,0.0,0.0
MGRS-49SDV-0529-2020-01,1,Integrated,Dry,248977.9638408587,248977.9638408587,248977.9638408587,278.1489045349925,278.1489045349925,278.1489045349925
MGRS-49SEA-0358-2020-03,3,Integrated,Dry,234915.9723803208,231963.2676162829,242787.38896942916,265.4626558331346,306.3585663383797,321.3270761683281
MGRS-49SEB-0046-2020-03,3,Integrated,Dry,246665.06477082212,257085.05158092408,267632.3930415935,343.971826706974,326.64140802712205,389.12112561474925
MGRS-49SEB-0073-2020-03,3,Integrated,Dry,108870.41775523167,100695.49150191518,125622.36290122794,320.42243428213783,280.03699087964156,402.4688880404411
MGRS-49SEB-0081-2020-01,1,Integrated,Dry,431283.9486255476,431283.9486255476,431283.9486255476,264.80071530904456,264.80071530904456,264.80071530904456
MGRS-49SEB-0084-2020-01,3,Integrated,Dry,126179.58331750023,129317.17669390142,132192.9788895358,303.3117086147522,293.6406693380082,402.22190808256494
MGRS-49SEB-0103-2020-03,3,Integrated,Dry,85282.50765833429,75774.22535677691,107033.56112256071,148.2537674514803,145.51760924442502,156.24442242832134
MGRS-49SEB-0105-2020-03,3,Integrated,Dry,226761.502697915,219301.82266597616,254026.2809148697,692.5410614634321,696.4214506832686,818.0774661403768
MGRS-49SEB-0184-2020-01,3,Integrated,Wet,47849.96781239341,54368.943664575316,63004.217533964795,531.9100904559515,523.0533908573689,586.7677011917267
MGRS-49SED-0014-2020-01,1,Grinding,Wet,173514.89420323216,173514.89420323216,173514.89420323216,0.0,0.0,0.0
MGRS-49SED-0205-2020-01,3,Integrated,Dry,138225.53269514348,135858.43170540172,148521.21647366844,258.42637426698894,262.09953752006203,317.8787060053293
MGRS-49SED-0248-2020-01,1,Grinding,Wet,1249457.9079042592,1249457.9079042592,1249457.9079042592,0.0,0.0,0.0
MGRS-49SED-0512-2020-01,3,Integrated,Dry,343475.5887601126,211677.1918655371,714394.7470329859,520.2417208911568,504.801122967741,631.9697466559355
MGRS-49SER-0003-2020-02,3,Integrated,Dry,416659.62489902234,344540.91307861195,582524.1267763391,352.9706690518978,316.1542942750488,440.00343517662407
MGRS-49SER-0151-2020-01,1,Grinding,Wet,214284.62177650438,214284.62177650438,214284.62177650438,0.0,0.0,0.0
MGRS-49SER-0374-2020-01,3,Integrated,Dry,262400.0831801388,219482.27087429722,352416.1213955008,549.054851201641,538.7336421908594,610.3069877383914
MGRS-49SES-0191-2020-01,3,Integrated,Dry,138489.3061466284,170798.83928111542,176520.45867276032,250.9783959669966,256.4403955278727,283.27208326558855
MGRS-49SEU-0340-2020-01,2,,,832560.9572628099,832560.9572628099,1039716.8228331516,570.1349208855189,570.1349208855189,1140.2698417710378
MGRS-49SEU-0400-2020-01,3,Integrated,Dry,440400.1979768574,419340.95168965997,491886.289197175,727.5998153706652,716.7826771155824,785.3809275979913
MGRS-49SEV-0206-2020-01,3,Integrated,Dry,138402.18020055103,180746.95946544484,186712.39225391974,233.8234914390328,232.64035201133285,291.90012331131425
MGRS-49SEV-0555-2020-01,1,Integrated,Wet,956261.8945968396,956261.8945968396,956261.8945968396,366.9632974734917,366.9632974734917,366.9632974734917
MGRS-49SFA-0100-2020-01,3,Integrated,Dry,149547.51928802807,168230.0327735604,198895.86599528167,227.48537861700675,225.36599230033016,274.377742588372
MGRS-49SFA-0275-2020-01,1,Grinding,Wet,315918.7315438007,315918.7315438007,315918.7315438007,0.0,0.0,0.0
MGRS-49SFA-0301-2020-01,1,Grinding,Wet,1663331.0843648398,1663331.0843648398,1663331.0843648398,0.0,0.0,0.0
MGRS-49SFA-0311-2020-01-1,3,Integrated,Dry,292237.613079079,291614.00238188833,294645.4804593398,346.60081743425326,373.58620744479043,403.34707920990047
MGRS-49SFA-0311-2020-01-2,2,Integrated,Wet,82396.02351858228,82396.02351858228,104805.58111037171,200.08090019483626,200.08090019483626,219.93131111555977
MGRS-49SFA-0324-2020-01-1,2,Grinding,Wet,156903.04196521922,156903.04196521922,157942.76604528827,0.0,0.0,0.0
MGRS-49SFA-0324-2020-01-2,3,Integrated,Dry,63189.943291795535,64385.532071848815,74205.50700745103,231.9234766988144,230.0483486377401,262.8277548424703
MGRS-49SFA-0361-2020-01-1,2,Grinding,Wet,290397.539844575,290397.539844575,360095.9059553995,0.0,0.0,0.0
MGRS-49SFA-0361-2020-01-2,1,Grinding,Wet,61291.451156438314,61291.451156438314,61291.451156438314,0.0,0.0,0.0
MGRS-49SFA-0361-2020-01-3,3,Integrated,Dry,412318.5171763899,411076.20220216934,434874.9298974663,475.7186699059461,507.54425655886735,564.5128808210688
MGRS-49SFA-0361-2020-01-4,1,Grinding,Wet,33893.05557026168,33893.05557026168,33893.05557026168,0.0,0.0,0.0
MGRS-49SFB-0046-2020-09,3,Integrated,Dry,558054.3330973093,573124.4722390643,783083.6515856154,519.7328142108287,180.28930924087896,1248.3682625996262
